case,curve,time_h_from_rainfall_onset,value,unit,y_axis,absolute_time,relative_displacement_mm,main_damage_core_size_voxels
S4,blue_surface_displacement,5.247778,1.5,mm,left_mm,2025-8-11 14:14,1.5,
S4,blue_surface_displacement,5.248889,1.5,mm,left_mm,2025-8-11 14:14,1.5,
S4,blue_surface_displacement,5.25,1.6,mm,left_mm,2025-8-11 14:14,1.6,
S4,blue_surface_displacement,5.251111,1.6,mm,left_mm,2025-8-11 14:15,1.6,
S4,blue_surface_displacement,5.252222,1.6,mm,left_mm,2025-8-11 14:15,1.6,
S4,blue_surface_displacement,5.253333,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.254444,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.255556,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.256667,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.257778,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.258889,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.26,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.261111,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.262222,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.263333,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.264444,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.265556,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.266667,1.5,mm,left_mm,2025-8-11 14:15,1.5,
S4,blue_surface_displacement,5.267778,1.5,mm,left_mm,2025-8-11 14:16,1.5,
S4,blue_surface_displacement,5.268889,1.5,mm,left_mm,2025-8-11 14:16,1.5,
S4,blue_surface_displacement,5.27,1.5,mm,left_mm,2025-8-11 14:16,1.5,
S4,blue_surface_displacement,5.271111,1.5,mm,left_mm,2025-8-11 14:16,1.5,
S4,blue_surface_displacement,5.272222,1.5,mm,left_mm,2025-8-11 14:16,1.5,
S4,blue_surface_displacement,5.273333,1.5,mm,left_mm,2025-8-11 14:16,1.5,
S4,blue_surface_displacement,5.274444,1.5,mm,left_mm,2025-8-11 14:16,1.5,
S4,blue_surface_displacement,5.275556,1.5,mm,left_mm,2025-8-11 14:16,1.5,
S4,blue_surface_displacement,5.276667,1.5,mm,left_mm,2025-8-11 14:16,1.5,
S4,blue_surface_displacement,5.277778,1.6,mm,left_mm,2025-8-11 14:16,1.6,
S4,blue_surface_displacement,5.278889,1.6,mm,left_mm,2025-8-11 14:16,1.6,
S4,blue_surface_displacement,5.28,1.6,mm,left_mm,2025-8-11 14:16,1.6,
S4,blue_surface_displacement,5.281111,1.6,mm,left_mm,2025-8-11 14:16,1.6,
S4,blue_surface_displacement,5.282222,1.6,mm,left_mm,2025-8-11 14:16,1.6,
S4,blue_surface_displacement,5.283333,1.6,mm,left_mm,2025-8-11 14:16,1.6,
S4,blue_surface_displacement,5.284444,1.6,mm,left_mm,2025-8-11 14:17,1.6,
S4,blue_surface_displacement,5.285556,1.6,mm,left_mm,2025-8-11 14:17,1.6,
S4,blue_surface_displacement,5.286667,1.6,mm,left_mm,2025-8-11 14:17,1.6,
S4,blue_surface_displacement,5.287778,1.6,mm,left_mm,2025-8-11 14:17,1.6,
S4,blue_surface_displacement,5.288889,1.6,mm,left_mm,2025-8-11 14:17,1.6,
S4,blue_surface_displacement,5.29,1.5,mm,left_mm,2025-8-11 14:17,1.5,
S4,blue_surface_displacement,5.291111,1.5,mm,left_mm,2025-8-11 14:17,1.5,
S4,blue_surface_displacement,5.292222,1.5,mm,left_mm,2025-8-11 14:17,1.5,
S4,blue_surface_displacement,5.293333,1.5,mm,left_mm,2025-8-11 14:17,1.5,
S4,blue_surface_displacement,5.294444,1.5,mm,left_mm,2025-8-11 14:17,1.5,
S4,blue_surface_displacement,5.295556,1.5,mm,left_mm,2025-8-11 14:17,1.5,
S4,blue_surface_displacement,5.296667,1.5,mm,left_mm,2025-8-11 14:17,1.5,
S4,blue_surface_displacement,5.297778,1.5,mm,left_mm,2025-8-11 14:17,1.5,
S4,blue_surface_displacement,5.298889,1.5,mm,left_mm,2025-8-11 14:17,1.5,
S4,blue_surface_displacement,5.3,1.5,mm,left_mm,2025-8-11 14:17,1.5,
S4,blue_surface_displacement,5.301111,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.302222,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.303333,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.304444,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.305556,1.6,mm,left_mm,2025-8-11 14:18,1.6,
S4,blue_surface_displacement,5.306667,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.307778,1.6,mm,left_mm,2025-8-11 14:18,1.6,
S4,blue_surface_displacement,5.308889,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.31,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.311111,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.312222,1.6,mm,left_mm,2025-8-11 14:18,1.6,
S4,blue_surface_displacement,5.313333,1.6,mm,left_mm,2025-8-11 14:18,1.6,
S4,blue_surface_displacement,5.314444,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.315556,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.316667,1.5,mm,left_mm,2025-8-11 14:18,1.5,
S4,blue_surface_displacement,5.317778,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.318889,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.32,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.321111,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.322222,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.323333,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.324444,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.325556,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.326667,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.327778,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.328889,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.33,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.331111,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.332222,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.333333,1.5,mm,left_mm,2025-8-11 14:19,1.5,
S4,blue_surface_displacement,5.334444,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.335556,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.336667,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.337778,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.338889,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.34,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.341111,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.342222,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.343333,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.344444,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.345556,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.346667,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.347778,1.5,mm,left_mm,2025-8-11 14:20,1.5,
S4,blue_surface_displacement,5.348889,1.6,mm,left_mm,2025-8-11 14:20,1.6,
S4,blue_surface_displacement,5.35,1.6,mm,left_mm,2025-8-11 14:20,1.6,
S4,blue_surface_displacement,5.351111,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.352222,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.353333,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.354444,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.355556,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.356667,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.357778,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.358889,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.36,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.361111,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.362222,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.363333,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.364444,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.365556,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.366667,1.6,mm,left_mm,2025-8-11 14:21,1.6,
S4,blue_surface_displacement,5.367778,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.368889,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.37,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.371111,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.372222,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.373333,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.374444,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.375556,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.376667,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.377778,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.378889,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.38,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.381111,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.382222,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.383333,1.6,mm,left_mm,2025-8-11 14:22,1.6,
S4,blue_surface_displacement,5.384444,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.385556,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.386667,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.387778,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.388889,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.39,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.391111,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.392222,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.393333,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.394444,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.395556,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.396667,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.397778,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.398889,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.4,1.6,mm,left_mm,2025-8-11 14:23,1.6,
S4,blue_surface_displacement,5.401111,1.6,mm,left_mm,2025-8-11 14:24,1.6,
S4,blue_surface_displacement,5.402222,1.6,mm,left_mm,2025-8-11 14:24,1.6,
S4,blue_surface_displacement,5.403333,1.6,mm,left_mm,2025-8-11 14:24,1.6,
S4,blue_surface_displacement,5.404444,1.6,mm,left_mm,2025-8-11 14:24,1.6,
S4,blue_surface_displacement,5.405556,1.6,mm,left_mm,2025-8-11 14:24,1.6,
S4,blue_surface_displacement,5.406667,1.7,mm,left_mm,2025-8-11 14:24,1.7,
S4,blue_surface_displacement,5.407778,1.7,mm,left_mm,2025-8-11 14:24,1.7,
S4,blue_surface_displacement,5.408889,1.7,mm,left_mm,2025-8-11 14:24,1.7,
S4,blue_surface_displacement,5.41,1.7,mm,left_mm,2025-8-11 14:24,1.7,
S4,blue_surface_displacement,5.411111,1.7,mm,left_mm,2025-8-11 14:24,1.7,
S4,blue_surface_displacement,5.412222,1.6,mm,left_mm,2025-8-11 14:24,1.6,
S4,blue_surface_displacement,5.413333,1.6,mm,left_mm,2025-8-11 14:24,1.6,
S4,blue_surface_displacement,5.414444,1.6,mm,left_mm,2025-8-11 14:24,1.6,
S4,blue_surface_displacement,5.415556,1.6,mm,left_mm,2025-8-11 14:24,1.6,
S4,blue_surface_displacement,5.416667,1.6,mm,left_mm,2025-8-11 14:24,1.6,
S4,blue_surface_displacement,5.417778,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.418889,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.42,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.421111,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.422222,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.423333,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.424444,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.425556,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.426667,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.427778,1.5,mm,left_mm,2025-8-11 14:25,1.5,
S4,blue_surface_displacement,5.428889,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.43,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.431111,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.432222,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.433333,1.6,mm,left_mm,2025-8-11 14:25,1.6,
S4,blue_surface_displacement,5.434444,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.435556,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.436667,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.437778,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.438889,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.44,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.441111,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.442222,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.443333,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.444444,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.445556,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.446667,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.447778,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.448889,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.45,1.6,mm,left_mm,2025-8-11 14:26,1.6,
S4,blue_surface_displacement,5.451111,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.452222,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.453333,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.454444,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.455556,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.456667,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.457778,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.458889,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.46,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.461111,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.462222,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.463333,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.464444,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.465556,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.466667,1.6,mm,left_mm,2025-8-11 14:27,1.6,
S4,blue_surface_displacement,5.467778,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.468889,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.47,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.471111,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.472222,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.473333,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.474444,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.475556,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.476667,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.477778,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.478889,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.48,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.481111,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.482222,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.483333,1.6,mm,left_mm,2025-8-11 14:28,1.6,
S4,blue_surface_displacement,5.484444,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.485556,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.486667,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.487778,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.488889,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.49,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.491111,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.492222,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.493333,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.494444,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.495556,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.496667,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.497778,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.498889,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.5,1.6,mm,left_mm,2025-8-11 14:29,1.6,
S4,blue_surface_displacement,5.501111,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.502222,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.503333,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.504444,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.505556,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.506667,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.507778,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.508889,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.51,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.511111,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.512222,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.513333,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.514444,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.515556,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.516667,1.6,mm,left_mm,2025-8-11 14:30,1.6,
S4,blue_surface_displacement,5.517778,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.518889,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.52,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.521111,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.522222,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.523333,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.524444,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.525556,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.526667,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.527778,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.528889,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.53,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.531111,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.532222,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.533333,1.6,mm,left_mm,2025-8-11 14:31,1.6,
S4,blue_surface_displacement,5.534444,1.6,mm,left_mm,2025-8-11 14:32,1.6,
S4,blue_surface_displacement,5.535556,1.6,mm,left_mm,2025-8-11 14:32,1.6,
S4,blue_surface_displacement,5.536667,1.6,mm,left_mm,2025-8-11 14:32,1.6,
S4,blue_surface_displacement,5.537778,1.5,mm,left_mm,2025-8-11 14:32,1.5,
S4,blue_surface_displacement,5.538889,1.5,mm,left_mm,2025-8-11 14:32,1.5,
S4,blue_surface_displacement,5.54,1.6,mm,left_mm,2025-8-11 14:32,1.6,
S4,blue_surface_displacement,5.541111,1.6,mm,left_mm,2025-8-11 14:32,1.6,
S4,blue_surface_displacement,5.542222,1.6,mm,left_mm,2025-8-11 14:32,1.6,
S4,blue_surface_displacement,5.543333,1.6,mm,left_mm,2025-8-11 14:32,1.6,
S4,blue_surface_displacement,5.544444,1.6,mm,left_mm,2025-8-11 14:32,1.6,
S4,blue_surface_displacement,5.545556,1.6,mm,left_mm,2025-8-11 14:32,1.6,
S4,blue_surface_displacement,5.546667,1.5,mm,left_mm,2025-8-11 14:32,1.5,
S4,blue_surface_displacement,5.547778,1.5,mm,left_mm,2025-8-11 14:32,1.5,
S4,blue_surface_displacement,5.548889,1.5,mm,left_mm,2025-8-11 14:32,1.5,
S4,blue_surface_displacement,5.55,1.5,mm,left_mm,2025-8-11 14:32,1.5,
S4,blue_surface_displacement,5.551111,1.5,mm,left_mm,2025-8-11 14:33,1.5,
S4,blue_surface_displacement,5.552222,1.6,mm,left_mm,2025-8-11 14:33,1.6,
S4,blue_surface_displacement,5.553333,1.5,mm,left_mm,2025-8-11 14:33,1.5,
S4,blue_surface_displacement,5.554444,1.5,mm,left_mm,2025-8-11 14:33,1.5,
S4,blue_surface_displacement,5.555556,1.5,mm,left_mm,2025-8-11 14:33,1.5,
S4,blue_surface_displacement,5.556667,1.5,mm,left_mm,2025-8-11 14:33,1.5,
S4,blue_surface_displacement,5.557778,1.5,mm,left_mm,2025-8-11 14:33,1.5,
S4,blue_surface_displacement,5.558889,1.5,mm,left_mm,2025-8-11 14:33,1.5,
S4,blue_surface_displacement,5.56,1.5,mm,left_mm,2025-8-11 14:33,1.5,
S4,blue_surface_displacement,5.561111,1.5,mm,left_mm,2025-8-11 14:33,1.5,
S4,blue_surface_displacement,5.562222,1.6,mm,left_mm,2025-8-11 14:33,1.6,
S4,blue_surface_displacement,5.563333,1.6,mm,left_mm,2025-8-11 14:33,1.6,
S4,blue_surface_displacement,5.564444,1.6,mm,left_mm,2025-8-11 14:33,1.6,
S4,blue_surface_displacement,5.565556,1.6,mm,left_mm,2025-8-11 14:33,1.6,
S4,blue_surface_displacement,5.566667,1.6,mm,left_mm,2025-8-11 14:33,1.6,
S4,blue_surface_displacement,5.567778,1.6,mm,left_mm,2025-8-11 14:34,1.6,
S4,blue_surface_displacement,5.568889,1.6,mm,left_mm,2025-8-11 14:34,1.6,
S4,blue_surface_displacement,5.57,1.6,mm,left_mm,2025-8-11 14:34,1.6,
S4,blue_surface_displacement,5.571111,1.6,mm,left_mm,2025-8-11 14:34,1.6,
S4,blue_surface_displacement,5.572222,1.6,mm,left_mm,2025-8-11 14:34,1.6,
S4,blue_surface_displacement,5.573333,1.7,mm,left_mm,2025-8-11 14:34,1.7,
S4,blue_surface_displacement,5.574444,1.7,mm,left_mm,2025-8-11 14:34,1.7,
S4,blue_surface_displacement,5.575556,1.7,mm,left_mm,2025-8-11 14:34,1.7,
S4,blue_surface_displacement,5.576667,1.7,mm,left_mm,2025-8-11 14:34,1.7,
S4,blue_surface_displacement,5.577778,1.6,mm,left_mm,2025-8-11 14:34,1.6,
S4,blue_surface_displacement,5.578889,1.6,mm,left_mm,2025-8-11 14:34,1.6,
S4,blue_surface_displacement,5.58,1.7,mm,left_mm,2025-8-11 14:34,1.7,
S4,blue_surface_displacement,5.581111,1.6,mm,left_mm,2025-8-11 14:34,1.6,
S4,blue_surface_displacement,5.582222,1.6,mm,left_mm,2025-8-11 14:34,1.6,
S4,blue_surface_displacement,5.583333,1.6,mm,left_mm,2025-8-11 14:34,1.6,
