case,curve,time_h_from_rainfall_onset,value,unit,y_axis,absolute_time,relative_displacement_mm,main_damage_core_size_voxels
S1,blue_surface_displacement,3.835556,0,mm,left_mm,2025-7-7 17:50,0,
S1,blue_surface_displacement,3.836667,-0.1,mm,left_mm,2025-7-7 17:50,-0.1,
S1,blue_surface_displacement,3.837778,-0.1,mm,left_mm,2025-7-7 17:50,-0.1,
S1,blue_surface_displacement,3.838889,0,mm,left_mm,2025-7-7 17:50,0,
S1,blue_surface_displacement,3.84,-0.1,mm,left_mm,2025-7-7 17:50,-0.1,
S1,blue_surface_displacement,3.841111,0,mm,left_mm,2025-7-7 17:50,0,
S1,blue_surface_displacement,3.842222,0,mm,left_mm,2025-7-7 17:50,0,
S1,blue_surface_displacement,3.843333,-0.1,mm,left_mm,2025-7-7 17:50,-0.1,
S1,blue_surface_displacement,3.844444,0,mm,left_mm,2025-7-7 17:50,0,
S1,blue_surface_displacement,3.845556,0,mm,left_mm,2025-7-7 17:50,0,
S1,blue_surface_displacement,3.846667,0,mm,left_mm,2025-7-7 17:50,0,
S1,blue_surface_displacement,3.847778,-0.1,mm,left_mm,2025-7-7 17:50,-0.1,
S1,blue_surface_displacement,3.848889,-0.1,mm,left_mm,2025-7-7 17:50,-0.1,
S1,blue_surface_displacement,3.85,-0.1,mm,left_mm,2025-7-7 17:51,-0.1,
S1,blue_surface_displacement,3.851111,-0.1,mm,left_mm,2025-7-7 17:51,-0.1,
S1,blue_surface_displacement,3.852222,-0.1,mm,left_mm,2025-7-7 17:51,-0.1,
S1,blue_surface_displacement,3.853333,0,mm,left_mm,2025-7-7 17:51,0,
S1,blue_surface_displacement,3.854444,0,mm,left_mm,2025-7-7 17:51,0,
S1,blue_surface_displacement,3.855556,0,mm,left_mm,2025-7-7 17:51,0,
S1,blue_surface_displacement,3.856667,-0.1,mm,left_mm,2025-7-7 17:51,-0.1,
S1,blue_surface_displacement,3.857778,0,mm,left_mm,2025-7-7 17:51,0,
S1,blue_surface_displacement,3.858889,-0.1,mm,left_mm,2025-7-7 17:51,-0.1,
S1,blue_surface_displacement,3.86,-0.1,mm,left_mm,2025-7-7 17:51,-0.1,
S1,blue_surface_displacement,3.861111,0,mm,left_mm,2025-7-7 17:51,0,
S1,blue_surface_displacement,3.862222,-0.1,mm,left_mm,2025-7-7 17:51,-0.1,
S1,blue_surface_displacement,3.863333,-0.1,mm,left_mm,2025-7-7 17:51,-0.1,
S1,blue_surface_displacement,3.864444,-0.1,mm,left_mm,2025-7-7 17:51,-0.1,
S1,blue_surface_displacement,3.865556,-0.1,mm,left_mm,2025-7-7 17:51,-0.1,
S1,blue_surface_displacement,3.866667,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.867778,0,mm,left_mm,2025-7-7 17:52,0,
S1,blue_surface_displacement,3.868889,0,mm,left_mm,2025-7-7 17:52,0,
S1,blue_surface_displacement,3.87,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.871111,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.872222,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.873333,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.874444,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.875556,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.876667,0,mm,left_mm,2025-7-7 17:52,0,
S1,blue_surface_displacement,3.877778,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.878889,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.88,0,mm,left_mm,2025-7-7 17:52,0,
S1,blue_surface_displacement,3.881111,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.882222,-0.1,mm,left_mm,2025-7-7 17:52,-0.1,
S1,blue_surface_displacement,3.883333,0,mm,left_mm,2025-7-7 17:53,0,
S1,blue_surface_displacement,3.884444,-0.1,mm,left_mm,2025-7-7 17:53,-0.1,
S1,blue_surface_displacement,3.885556,-0.1,mm,left_mm,2025-7-7 17:53,-0.1,
S1,blue_surface_displacement,3.886667,0,mm,left_mm,2025-7-7 17:53,0,
S1,blue_surface_displacement,3.887778,0,mm,left_mm,2025-7-7 17:53,0,
S1,blue_surface_displacement,3.888889,0,mm,left_mm,2025-7-7 17:53,0,
S1,blue_surface_displacement,3.89,0,mm,left_mm,2025-7-7 17:53,0,
S1,blue_surface_displacement,3.891111,-0.1,mm,left_mm,2025-7-7 17:53,-0.1,
S1,blue_surface_displacement,3.892222,-0.1,mm,left_mm,2025-7-7 17:53,-0.1,
S1,blue_surface_displacement,3.893333,-0.1,mm,left_mm,2025-7-7 17:53,-0.1,
S1,blue_surface_displacement,3.894444,0,mm,left_mm,2025-7-7 17:53,0,
S1,blue_surface_displacement,3.895556,-0.1,mm,left_mm,2025-7-7 17:53,-0.1,
S1,blue_surface_displacement,3.896667,-0.1,mm,left_mm,2025-7-7 17:53,-0.1,
S1,blue_surface_displacement,3.897778,0,mm,left_mm,2025-7-7 17:53,0,
S1,blue_surface_displacement,3.898889,0,mm,left_mm,2025-7-7 17:53,0,
S1,blue_surface_displacement,3.9,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.901111,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.902222,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.903333,-0.1,mm,left_mm,2025-7-7 17:54,-0.1,
S1,blue_surface_displacement,3.904444,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.905556,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.906667,-0.1,mm,left_mm,2025-7-7 17:54,-0.1,
S1,blue_surface_displacement,3.907778,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.908889,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.91,-0.1,mm,left_mm,2025-7-7 17:54,-0.1,
S1,blue_surface_displacement,3.911111,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.912222,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.913333,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.914444,-0.1,mm,left_mm,2025-7-7 17:54,-0.1,
S1,blue_surface_displacement,3.915556,0,mm,left_mm,2025-7-7 17:54,0,
S1,blue_surface_displacement,3.916667,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.917778,-0.1,mm,left_mm,2025-7-7 17:55,-0.1,
S1,blue_surface_displacement,3.918889,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.92,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.921111,-0.1,mm,left_mm,2025-7-7 17:55,-0.1,
S1,blue_surface_displacement,3.922222,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.923333,-0.1,mm,left_mm,2025-7-7 17:55,-0.1,
S1,blue_surface_displacement,3.924444,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.925556,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.926667,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.927778,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.928889,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.93,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.931111,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.932222,0,mm,left_mm,2025-7-7 17:55,0,
S1,blue_surface_displacement,3.933333,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.934444,-0.1,mm,left_mm,2025-7-7 17:56,-0.1,
S1,blue_surface_displacement,3.935556,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.936667,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.937778,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.938889,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.94,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.941111,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.942222,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.943333,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.944444,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.945556,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.946667,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.947778,-0.1,mm,left_mm,2025-7-7 17:56,-0.1,
S1,blue_surface_displacement,3.948889,0,mm,left_mm,2025-7-7 17:56,0,
S1,blue_surface_displacement,3.95,0,mm,left_mm,2025-7-7 17:57,0,
S1,blue_surface_displacement,3.951111,0,mm,left_mm,2025-7-7 17:57,0,
S1,blue_surface_displacement,3.952222,-0.1,mm,left_mm,2025-7-7 17:57,-0.1,
S1,blue_surface_displacement,3.953333,0,mm,left_mm,2025-7-7 17:57,0,
S1,blue_surface_displacement,3.954444,0,mm,left_mm,2025-7-7 17:57,0,
S1,blue_surface_displacement,3.955556,0,mm,left_mm,2025-7-7 17:57,0,
S1,blue_surface_displacement,3.956667,0,mm,left_mm,2025-7-7 17:57,0,
S1,blue_surface_displacement,3.957778,-0.1,mm,left_mm,2025-7-7 17:57,-0.1,
S1,blue_surface_displacement,3.958889,-0.1,mm,left_mm,2025-7-7 17:57,-0.1,
S1,blue_surface_displacement,3.96,-0.1,mm,left_mm,2025-7-7 17:57,-0.1,
S1,blue_surface_displacement,3.961111,-0.1,mm,left_mm,2025-7-7 17:57,-0.1,
S1,blue_surface_displacement,3.962222,-0.1,mm,left_mm,2025-7-7 17:57,-0.1,
S1,blue_surface_displacement,3.963333,-0.1,mm,left_mm,2025-7-7 17:57,-0.1,
S1,blue_surface_displacement,3.964444,0,mm,left_mm,2025-7-7 17:57,0,
S1,blue_surface_displacement,3.965556,-0.1,mm,left_mm,2025-7-7 17:57,-0.1,
S1,blue_surface_displacement,3.966667,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.967778,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.968889,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.97,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.971111,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.972222,0,mm,left_mm,2025-7-7 17:58,0,
S1,blue_surface_displacement,3.973333,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.974444,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.975556,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.976667,0,mm,left_mm,2025-7-7 17:58,0,
S1,blue_surface_displacement,3.977778,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.978889,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.98,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.981111,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.982222,-0.1,mm,left_mm,2025-7-7 17:58,-0.1,
S1,blue_surface_displacement,3.983333,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.984444,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.985556,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.986667,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.987778,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.988889,0,mm,left_mm,2025-7-7 17:59,0,
S1,blue_surface_displacement,3.99,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.991111,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.992222,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.993333,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.994444,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.995556,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.996667,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.997778,-0.1,mm,left_mm,2025-7-7 17:59,-0.1,
S1,blue_surface_displacement,3.998889,0,mm,left_mm,2025-7-7 17:59,0,
S1,blue_surface_displacement,4,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.001111,0,mm,left_mm,2025-7-7 18:00,0,
S1,blue_surface_displacement,4.002222,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.003333,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.004444,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.005556,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.006667,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.007778,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.008889,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.01,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.011111,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.012222,0,mm,left_mm,2025-7-7 18:00,0,
S1,blue_surface_displacement,4.013333,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.014444,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.015556,-0.1,mm,left_mm,2025-7-7 18:00,-0.1,
S1,blue_surface_displacement,4.016667,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.017778,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.018889,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.02,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.021111,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.022222,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.023333,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.024444,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.025556,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.026667,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.027778,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.028889,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.03,0,mm,left_mm,2025-7-7 18:01,0,
S1,blue_surface_displacement,4.031111,0,mm,left_mm,2025-7-7 18:01,0,
S1,blue_surface_displacement,4.032222,-0.1,mm,left_mm,2025-7-7 18:01,-0.1,
S1,blue_surface_displacement,4.033333,-0.1,mm,left_mm,2025-7-7 18:02,-0.1,
S1,blue_surface_displacement,4.034444,-0.1,mm,left_mm,2025-7-7 18:02,-0.1,
S1,blue_surface_displacement,4.035556,0,mm,left_mm,2025-7-7 18:02,0,
S1,blue_surface_displacement,4.036667,0,mm,left_mm,2025-7-7 18:02,0,
S1,blue_surface_displacement,4.037778,-0.1,mm,left_mm,2025-7-7 18:02,-0.1,
S1,blue_surface_displacement,4.038889,0,mm,left_mm,2025-7-7 18:02,0,
S1,blue_surface_displacement,4.04,-0.1,mm,left_mm,2025-7-7 18:02,-0.1,
S1,blue_surface_displacement,4.041111,0,mm,left_mm,2025-7-7 18:02,0,
S1,blue_surface_displacement,4.042222,-0.1,mm,left_mm,2025-7-7 18:02,-0.1,
S1,blue_surface_displacement,4.043333,-0.1,mm,left_mm,2025-7-7 18:02,-0.1,
S1,blue_surface_displacement,4.044444,0,mm,left_mm,2025-7-7 18:02,0,
S1,blue_surface_displacement,4.045556,0,mm,left_mm,2025-7-7 18:02,0,
S1,blue_surface_displacement,4.046667,0,mm,left_mm,2025-7-7 18:02,0,
S1,blue_surface_displacement,4.047778,0,mm,left_mm,2025-7-7 18:02,0,
S1,blue_surface_displacement,4.048889,-0.1,mm,left_mm,2025-7-7 18:02,-0.1,
S1,blue_surface_displacement,4.05,0,mm,left_mm,2025-7-7 18:03,0,
S1,blue_surface_displacement,4.051111,-0.1,mm,left_mm,2025-7-7 18:03,-0.1,
S1,blue_surface_displacement,4.052222,0,mm,left_mm,2025-7-7 18:03,0,
S1,blue_surface_displacement,4.053333,-0.1,mm,left_mm,2025-7-7 18:03,-0.1,
S1,blue_surface_displacement,4.054444,-0.1,mm,left_mm,2025-7-7 18:03,-0.1,
S1,blue_surface_displacement,4.055556,0,mm,left_mm,2025-7-7 18:03,0,
S1,blue_surface_displacement,4.056667,-0.1,mm,left_mm,2025-7-7 18:03,-0.1,
S1,blue_surface_displacement,4.057778,-0.1,mm,left_mm,2025-7-7 18:03,-0.1,
S1,blue_surface_displacement,4.058889,0,mm,left_mm,2025-7-7 18:03,0,
S1,blue_surface_displacement,4.06,-0.1,mm,left_mm,2025-7-7 18:03,-0.1,
S1,blue_surface_displacement,4.061111,-0.1,mm,left_mm,2025-7-7 18:03,-0.1,
S1,blue_surface_displacement,4.062222,0,mm,left_mm,2025-7-7 18:03,0,
S1,blue_surface_displacement,4.063333,-0.1,mm,left_mm,2025-7-7 18:03,-0.1,
S1,blue_surface_displacement,4.064444,-0.1,mm,left_mm,2025-7-7 18:03,-0.1,
S1,blue_surface_displacement,4.065556,0,mm,left_mm,2025-7-7 18:03,0,
S1,blue_surface_displacement,4.066667,-0.1,mm,left_mm,2025-7-7 18:04,-0.1,
S1,blue_surface_displacement,4.067778,-0.1,mm,left_mm,2025-7-7 18:04,-0.1,
S1,blue_surface_displacement,4.068889,-0.1,mm,left_mm,2025-7-7 18:04,-0.1,
S1,blue_surface_displacement,4.07,-0.1,mm,left_mm,2025-7-7 18:04,-0.1,
S1,blue_surface_displacement,4.071111,-0.1,mm,left_mm,2025-7-7 18:04,-0.1,
S1,blue_surface_displacement,4.072222,0,mm,left_mm,2025-7-7 18:04,0,
S1,blue_surface_displacement,4.073333,0,mm,left_mm,2025-7-7 18:04,0,
S1,blue_surface_displacement,4.074444,0,mm,left_mm,2025-7-7 18:04,0,
S1,blue_surface_displacement,4.075556,-0.1,mm,left_mm,2025-7-7 18:04,-0.1,
S1,blue_surface_displacement,4.076667,0,mm,left_mm,2025-7-7 18:04,0,
S1,blue_surface_displacement,4.077778,-0.1,mm,left_mm,2025-7-7 18:04,-0.1,
S1,blue_surface_displacement,4.078889,-0.1,mm,left_mm,2025-7-7 18:04,-0.1,
S1,blue_surface_displacement,4.08,-0.1,mm,left_mm,2025-7-7 18:04,-0.1,
S1,blue_surface_displacement,4.081111,0,mm,left_mm,2025-7-7 18:04,0,
S1,blue_surface_displacement,4.082222,0,mm,left_mm,2025-7-7 18:04,0,
S1,blue_surface_displacement,4.083333,-0.1,mm,left_mm,2025-7-7 18:05,-0.1,
S1,blue_surface_displacement,4.084444,-0.1,mm,left_mm,2025-7-7 18:05,-0.1,
S1,blue_surface_displacement,4.085556,-0.1,mm,left_mm,2025-7-7 18:05,-0.1,
S1,blue_surface_displacement,4.086667,0,mm,left_mm,2025-7-7 18:05,0,
S1,blue_surface_displacement,4.087778,-0.1,mm,left_mm,2025-7-7 18:05,-0.1,
S1,blue_surface_displacement,4.088889,-0.1,mm,left_mm,2025-7-7 18:05,-0.1,
S1,blue_surface_displacement,4.09,0,mm,left_mm,2025-7-7 18:05,0,
S1,blue_surface_displacement,4.091111,-0.1,mm,left_mm,2025-7-7 18:05,-0.1,
S1,blue_surface_displacement,4.092222,0,mm,left_mm,2025-7-7 18:05,0,
S1,blue_surface_displacement,4.093333,-0.1,mm,left_mm,2025-7-7 18:05,-0.1,
S1,blue_surface_displacement,4.094444,0,mm,left_mm,2025-7-7 18:05,0,
S1,blue_surface_displacement,4.095556,-0.1,mm,left_mm,2025-7-7 18:05,-0.1,
S1,blue_surface_displacement,4.096667,-0.1,mm,left_mm,2025-7-7 18:05,-0.1,
S1,blue_surface_displacement,4.097778,0,mm,left_mm,2025-7-7 18:05,0,
S1,blue_surface_displacement,4.098889,-0.1,mm,left_mm,2025-7-7 18:05,-0.1,
S1,blue_surface_displacement,4.1,-0.1,mm,left_mm,2025-7-7 18:06,-0.1,
S1,blue_surface_displacement,4.101111,-0.1,mm,left_mm,2025-7-7 18:06,-0.1,
S1,blue_surface_displacement,4.102222,-0.1,mm,left_mm,2025-7-7 18:06,-0.1,
S1,blue_surface_displacement,4.103333,-0.1,mm,left_mm,2025-7-7 18:06,-0.1,
S1,blue_surface_displacement,4.104444,0,mm,left_mm,2025-7-7 18:06,0,
S1,blue_surface_displacement,4.105556,-0.1,mm,left_mm,2025-7-7 18:06,-0.1,
S1,blue_surface_displacement,4.106667,-0.1,mm,left_mm,2025-7-7 18:06,-0.1,
S1,blue_surface_displacement,4.107778,-0.1,mm,left_mm,2025-7-7 18:06,-0.1,
S1,blue_surface_displacement,4.108889,0,mm,left_mm,2025-7-7 18:06,0,
S1,blue_surface_displacement,4.11,-0.1,mm,left_mm,2025-7-7 18:06,-0.1,
S1,blue_surface_displacement,4.111111,-0.1,mm,left_mm,2025-7-7 18:06,-0.1,
S1,blue_surface_displacement,4.112222,-0.1,mm,left_mm,2025-7-7 18:06,-0.1,
S1,blue_surface_displacement,4.113333,0,mm,left_mm,2025-7-7 18:06,0,
S1,blue_surface_displacement,4.114444,0,mm,left_mm,2025-7-7 18:06,0,
S1,blue_surface_displacement,4.115556,0,mm,left_mm,2025-7-7 18:06,0,
S1,blue_surface_displacement,4.116667,-0.1,mm,left_mm,2025-7-7 18:07,-0.1,
S1,blue_surface_displacement,4.117778,0,mm,left_mm,2025-7-7 18:07,0,
S1,blue_surface_displacement,4.118889,-0.1,mm,left_mm,2025-7-7 18:07,-0.1,
S1,blue_surface_displacement,4.12,-0.1,mm,left_mm,2025-7-7 18:07,-0.1,
S1,blue_surface_displacement,4.121111,-0.1,mm,left_mm,2025-7-7 18:07,-0.1,
S1,blue_surface_displacement,4.122222,0,mm,left_mm,2025-7-7 18:07,0,
S1,blue_surface_displacement,4.123333,0,mm,left_mm,2025-7-7 18:07,0,
S1,blue_surface_displacement,4.124444,-0.1,mm,left_mm,2025-7-7 18:07,-0.1,
S1,blue_surface_displacement,4.125556,-0.1,mm,left_mm,2025-7-7 18:07,-0.1,
S1,blue_surface_displacement,4.126667,0,mm,left_mm,2025-7-7 18:07,0,
S1,blue_surface_displacement,4.127778,-0.1,mm,left_mm,2025-7-7 18:07,-0.1,
S1,blue_surface_displacement,4.128889,-0.1,mm,left_mm,2025-7-7 18:07,-0.1,
S1,blue_surface_displacement,4.13,-0.1,mm,left_mm,2025-7-7 18:07,-0.1,
S1,blue_surface_displacement,4.131111,0,mm,left_mm,2025-7-7 18:07,0,
S1,blue_surface_displacement,4.132222,0,mm,left_mm,2025-7-7 18:07,0,
S1,blue_surface_displacement,4.133333,0,mm,left_mm,2025-7-7 18:08,0,
S1,blue_surface_displacement,4.134444,-0.1,mm,left_mm,2025-7-7 18:08,-0.1,
S1,blue_surface_displacement,4.135556,0,mm,left_mm,2025-7-7 18:08,0,
S1,blue_surface_displacement,4.136667,0,mm,left_mm,2025-7-7 18:08,0,
S1,blue_surface_displacement,4.137778,-0.1,mm,left_mm,2025-7-7 18:08,-0.1,
S1,blue_surface_displacement,4.138889,-0.1,mm,left_mm,2025-7-7 18:08,-0.1,
S1,blue_surface_displacement,4.14,-0.1,mm,left_mm,2025-7-7 18:08,-0.1,
S1,blue_surface_displacement,4.141111,-0.1,mm,left_mm,2025-7-7 18:08,-0.1,
S1,blue_surface_displacement,4.142222,-0.1,mm,left_mm,2025-7-7 18:08,-0.1,
S1,blue_surface_displacement,4.143333,0,mm,left_mm,2025-7-7 18:08,0,
S1,blue_surface_displacement,4.144444,-0.1,mm,left_mm,2025-7-7 18:08,-0.1,
S1,blue_surface_displacement,4.145556,0,mm,left_mm,2025-7-7 18:08,0,
S1,blue_surface_displacement,4.146667,0,mm,left_mm,2025-7-7 18:08,0,
S1,blue_surface_displacement,4.147778,0,mm,left_mm,2025-7-7 18:08,0,
S1,blue_surface_displacement,4.148889,0,mm,left_mm,2025-7-7 18:08,0,
S1,blue_surface_displacement,4.15,0,mm,left_mm,2025-7-7 18:09,0,
S1,blue_surface_displacement,4.151111,-0.1,mm,left_mm,2025-7-7 18:09,-0.1,
S1,blue_surface_displacement,4.152222,0,mm,left_mm,2025-7-7 18:09,0,
S1,blue_surface_displacement,4.153333,0,mm,left_mm,2025-7-7 18:09,0,
S1,blue_surface_displacement,4.154444,-0.1,mm,left_mm,2025-7-7 18:09,-0.1,
S1,blue_surface_displacement,4.155556,0,mm,left_mm,2025-7-7 18:09,0,
S1,blue_surface_displacement,4.156667,0,mm,left_mm,2025-7-7 18:09,0,
S1,blue_surface_displacement,4.157778,-0.1,mm,left_mm,2025-7-7 18:09,-0.1,
S1,blue_surface_displacement,4.158889,0,mm,left_mm,2025-7-7 18:09,0,
S1,blue_surface_displacement,4.16,-0.1,mm,left_mm,2025-7-7 18:09,-0.1,
S1,blue_surface_displacement,4.161111,-0.1,mm,left_mm,2025-7-7 18:09,-0.1,
S1,blue_surface_displacement,4.162222,-0.1,mm,left_mm,2025-7-7 18:09,-0.1,
S1,blue_surface_displacement,4.163333,-0.1,mm,left_mm,2025-7-7 18:09,-0.1,
S1,blue_surface_displacement,4.164444,-0.1,mm,left_mm,2025-7-7 18:09,-0.1,
S1,blue_surface_displacement,4.165556,-0.1,mm,left_mm,2025-7-7 18:09,-0.1,
S1,blue_surface_displacement,4.166667,0,mm,left_mm,2025-7-7 18:10,0,
S1,blue_surface_displacement,4.167778,-0.1,mm,left_mm,2025-7-7 18:10,-0.1,
S1,blue_surface_displacement,4.168889,-0.1,mm,left_mm,2025-7-7 18:10,-0.1,
S1,blue_surface_displacement,4.17,0,mm,left_mm,2025-7-7 18:10,0,
S1,blue_surface_displacement,4.171111,0,mm,left_mm,2025-7-7 18:10,0,
S1,blue_surface_displacement,4.172222,0,mm,left_mm,2025-7-7 18:10,0,
S1,blue_surface_displacement,4.173333,-0.1,mm,left_mm,2025-7-7 18:10,-0.1,
S1,blue_surface_displacement,4.174444,-0.1,mm,left_mm,2025-7-7 18:10,-0.1,
S1,blue_surface_displacement,4.175556,-0.1,mm,left_mm,2025-7-7 18:10,-0.1,
