MS-0.25m,Normalized CAT-RMS,MS-0.75m,Normalized CAT-RMS
x1,y1,x2,y2
11.30124,0.10939,36.89998,0.05181
11.30124,0.11558,37.00208,0.05229
11.30124,0.12667,36.79816,0.05236
11.30124,0.14222,36.89998,0.05246
11.30124,0.14975,37.00208,0.05258
11.30124,0.15537,36.89998,0.05275
11.30124,0.16329,36.89998,0.05303
11.30124,0.16329,37.00208,0.05462
11.30124,0.1665,36.89998,0.05529
11.30124,0.17463,36.89998,0.05575
11.30124,0.18115,37.00208,0.05633
11.30124,0.18953,36.89998,0.05635
11.30124,0.19999,36.89998,0.0565
11.30124,0.20996,36.89998,0.05662
11.20021,0.21568,37.00208,0.05665
11.30124,0.21653,37.00208,0.05665
11.30124,0.21897,36.89998,0.05676
11.20021,0.21974,37.00208,0.05676
11.20021,0.21974,36.89998,0.05681
11.30124,0.2255,36.89998,0.05682
11.20021,0.23195,37.00208,0.05684
11.20021,0.23336,36.89998,0.05696
11.30124,0.24144,36.89998,0.05707
11.20021,0.24648,36.79816,0.05708
11.20021,0.24648,36.89998,0.05711
11.20021,0.24966,37.00208,0.05727
11.20021,0.25175,36.89998,0.05732
11.20021,0.25175,36.89998,0.05732
11.20021,0.25524,36.89998,0.05735
11.20021,0.25632,37.00208,0.05735
11.20021,0.26147,36.89998,0.05738
11.20021,0.26271,36.89998,0.05743
11.20021,0.26271,37.00208,0.05755
11.20021,0.26271,36.89998,0.05817
11.20021,0.26271,37.00208,0.05831
11.20021,0.2661,36.89998,0.05834
11.20021,0.26824,37.00208,0.05843
11.20021,0.26859,36.89998,0.05849
11.20021,0.26881,37.00208,0.05854
11.20021,0.26881,36.89998,0.05855
11.20021,0.26881,37.00208,0.05862
11.20021,0.27053,36.89998,0.05872
11.20021,0.27132,37.00208,0.05875
11.20021,0.27553,36.89998,0.05881
11.20021,0.28536,36.89998,0.05885
11.20021,0.2908,36.89998,0.05889
11.20021,0.29329,36.89998,0.05906
11.20021,0.29625,36.89998,0.05908
11.20021,0.29896,37.00208,0.05955
11.20021,0.30005,36.89998,0.05986
11.20021,0.3008,36.89998,0.05993
11.20021,0.30185,36.89998,0.05999
11.20021,0.30338,36.89998,0.06004
11.20021,0.30586,37.00208,0.06007
11.20021,0.30934,37.00208,0.06015
11.20021,0.31255,36.89998,0.06044
11.20021,0.31953,37.00208,0.0609
11.20021,0.32536,36.89998,0.06113
11.20021,0.32904,37.00208,0.06128
11.20021,0.33715,36.89998,0.06162
11.20021,0.34377,37.00208,0.06184
11.20021,0.3477,36.89998,0.0621
11.20021,0.35228,36.89998,0.06225
11.20021,0.35702,37.00208,0.06239
11.20021,0.36058,36.89998,0.06239
11.20021,0.36649,36.89998,0.06247
11.20021,0.37114,36.89998,0.06265
11.20021,0.37185,37.00208,0.06271
11.20021,0.37241,36.89998,0.06272
11.20021,0.37375,36.89998,0.06272
11.20021,0.37583,36.79816,0.06272
11.20021,0.37838,37.00208,0.06294
11.20021,0.37939,37.00208,0.06305
11.20021,0.38127,37.00208,0.06312
11.20021,0.38241,36.89998,0.06342
11.20021,0.38479,36.89998,0.06355
11.20021,0.38574,36.89998,0.06362
11.20021,0.38579,37.00208,0.06362
11.20021,0.38615,36.79816,0.06362
11.20021,0.38655,37.00208,0.06364
11.20021,0.38814,36.89998,0.06365
11.10008,0.38868,37.00208,0.06365
11.20021,0.38963,36.89998,0.06374
11.20021,0.39157,36.89998,0.06396
11.20021,0.3963,36.89998,0.06485
11.20021,0.39972,36.89998,0.0654
11.20021,0.40147,36.89998,0.06565
11.20021,0.40776,37.00208,0.06627
11.20021,0.41582,36.89998,0.06677
11.20021,0.42329,36.89998,0.06731
11.10008,0.4241,36.89998,0.06731
11.20021,0.43378,36.89998,0.06749
11.20021,0.43756,37.00208,0.06768
11.10008,0.44511,37.00208,0.06798
11.20021,0.45434,36.89998,0.06857
11.20021,0.45524,37.00208,0.06864
11.20021,0.46085,36.89998,0.06928
11.10008,0.46566,36.79816,0.0698
11.10008,0.46566,36.89998,0.06995
11.20021,0.47326,37.00208,0.0704
11.20021,0.48414,36.89998,0.07112
11.20021,0.4895,36.89998,0.07143
11.10008,0.49174,37.00208,0.0717
11.10008,0.49312,37.00208,0.07215
11.10008,0.49341,36.89998,0.07235
11.20021,0.49413,37.00208,0.07267
11.20021,0.49413,36.89998,0.07292
11.10008,0.49482,36.89998,0.0737
11.10008,0.49548,37.00208,0.07419
11.10008,0.49548,37.00208,0.07515
11.10008,0.49548,36.89998,0.07552
11.10008,0.49548,36.79816,0.0765
11.10008,0.49548,37.00208,0.0773
11.10008,0.49548,36.89998,0.07745
11.10008,0.49581,36.79816,0.07798
11.10008,0.49581,36.89998,0.07824
11.10008,0.49581,36.89998,0.07843
11.10008,0.49581,37.00208,0.07861
11.10008,0.49581,37.00208,0.07888
11.10008,0.49581,36.89998,0.07904
11.10008,0.49581,37.00208,0.07961
11.10008,0.49581,36.89998,0.08005
11.10008,0.49581,36.89998,0.08072
11.10008,0.49581,37.00208,0.08135
11.10008,0.49581,36.89998,0.08164
11.10008,0.49833,36.89998,0.08251
11.10008,0.49834,36.89998,0.08332
11.10008,0.4994,37.00208,0.08476
11.10008,0.49981,36.89998,0.08566
11.10008,0.50086,36.89998,0.08633
11.10008,0.50169,36.89998,0.08704
11.10008,0.50175,36.89998,0.08842
11.10008,0.50175,36.89998,0.08895
11.10008,0.50175,36.79816,0.08897
11.10008,0.50414,36.89998,0.08909
11.10008,0.50414,36.89998,0.08918
11.10008,0.50621,36.89998,0.08927
11.10008,0.50698,36.89998,0.08927
11.10008,0.50698,36.89998,0.08966
11.10008,0.50698,36.89998,0.08997
11.10008,0.50698,36.89998,0.09022
11.10008,0.51027,36.89998,0.09065
11.10008,0.51027,36.89998,0.09085
11.10008,0.51174,37.00208,0.0916
11.10008,0.51174,36.89998,0.09218
11.10008,0.51205,36.89998,0.09291
11.10008,0.51205,36.79816,0.09368
11.10008,0.51551,36.89998,0.09421
11.10008,0.51551,36.79816,0.09454
11.10008,0.51551,36.79816,0.0947
11.10008,0.51551,36.89998,0.09518
11.10008,0.51551,36.89998,0.09577
11.10008,0.51551,36.89998,0.09612
11.10008,0.51623,36.89998,0.09713
11.10008,0.51623,36.89998,0.0977
11.10008,0.51624,36.79816,0.09803
11.10008,0.51624,36.89998,0.09858
11.10008,0.51624,36.79816,0.09923
11.10008,0.51624,36.79816,0.09962
11.10008,0.51624,36.89998,0.09981
11.10008,0.51624,36.79816,0.09988
11.10008,0.51624,36.89998,0.10035
11.10008,0.51624,36.89998,0.10112
11.10008,0.51624,36.89998,0.10151
11.10008,0.51624,36.79816,0.10189
11.10008,0.51624,36.79816,0.10204
11.10008,0.51624,36.79816,0.10229
11.10008,0.51624,36.79816,0.10245
11.10008,0.51624,36.79816,0.10266
11.10008,0.51624,36.79816,0.10272
11.10008,0.51717,36.69663,0.10275
11.10008,0.51717,36.69663,0.10276
11.10008,0.51717,36.79816,0.10276
11.10008,0.51717,36.79816,0.10276
11.10008,0.5172,36.69663,0.10276
11.10008,0.51778,36.79816,0.10276
11.10008,0.51778,36.79816,0.10279
11.00085,0.52119,36.79816,0.10288
11.00085,0.52132,36.89998,0.10289
11.00085,0.52137,36.79816,0.10289
11.10008,0.52137,36.79816,0.10289
11.00085,0.52137,36.69663,0.10293
11.00085,0.52137,36.6038,0.10293
11.10008,0.52171,36.69663,0.10295
11.10008,0.52222,36.79816,0.10298
11.00085,0.52364,36.69663,0.10298
11.00085,0.52602,36.69663,0.10298
11.00085,0.52701,36.69663,0.10359
11.10008,0.5274,36.69663,0.10384
11.00085,0.52784,36.69663,0.10442
11.00085,0.52902,36.69663,0.10487
11.00085,0.53102,36.69663,0.10513
11.00085,0.53519,36.69663,0.10527
11.00085,0.53611,36.6038,0.10578
11.00085,0.53611,36.69663,0.1062
11.00085,0.53628,36.5028,0.10621
11.00085,0.53628,36.69663,0.10621
11.00085,0.53628,36.69663,0.10621
11.00085,0.53628,36.6038,0.10627
11.00085,0.53628,36.6038,0.10629
11.00085,0.53628,36.69663,0.1063
11.00085,0.53628,36.6038,0.1064
11.00085,0.53662,36.6038,0.10656
11.00085,0.53675,36.5028,0.10664
11.00085,0.53675,36.6038,0.10675
11.00085,0.53708,36.5028,0.10676
11.00085,0.53708,36.6038,0.10676
11.00085,0.53948,36.6038,0.10678
11.00085,0.54016,36.6038,0.10678
11.00085,0.54056,36.5028,0.10683
11.00085,0.5408,36.6038,0.10683
11.00085,0.5408,36.6038,0.10683
11.00085,0.5408,36.5028,0.10683
11.00085,0.54104,36.5028,0.10683
11.00085,0.54104,36.6038,0.10683
11.00085,0.54246,36.5028,0.10685
11.00085,0.54246,36.40208,0.1069
11.00085,0.54255,36.5028,0.10694
11.00085,0.54255,36.5028,0.10712
11.00085,0.54255,36.5028,0.10729
11.00085,0.54489,36.5028,0.10735
11.00085,0.54489,36.5028,0.10743
11.00085,0.54489,36.5028,0.1077
11.00085,0.54489,36.30163,0.10802
11.00085,0.54489,36.40208,0.10806
11.00085,0.54489,36.30163,0.10832
11.00085,0.54489,36.30163,0.10832
11.00085,0.54489,36.40208,0.10848
11.00085,0.54489,36.30163,0.10881
11.00085,0.54489,36.30163,0.10909
11.00085,0.54489,36.30163,0.1093
11.00085,0.54489,36.30163,0.10979
11.00085,0.54489,36.40208,0.10989
11.00085,0.54827,36.30163,0.11017
11.00085,0.54827,36.20147,0.11047
11.00085,0.54827,36.20147,0.11076
11.00085,0.54827,36.20147,0.11094
11.00085,0.54827,36.10157,0.1111
11.00085,0.54827,36.20147,0.11126
11.00085,0.54827,36.20147,0.11147
11.00085,0.54827,36.10157,0.11148
11.00085,0.54908,36.00196,0.11148
11.00085,0.54908,36.10157,0.11151
11.00085,0.54908,36.10157,0.11178
11.00085,0.54958,36.00196,0.11178
11.00085,0.55135,35.90262,0.11178
11.00085,0.55267,36.00196,0.11184
11.00085,0.55354,35.90262,0.11198
11.00085,0.55499,36.00196,0.11203
11.00085,0.55579,35.90262,0.11203
11.00085,0.55668,35.80355,0.11206
11.00085,0.55763,35.90262,0.11206
11.00085,0.56079,35.80355,0.11212
11.00085,0.56323,35.80355,0.11212
10.89999,0.56733,35.80355,0.11212
10.89999,0.56733,35.80355,0.11217
10.89999,0.56832,35.69654,0.11217
10.89999,0.56832,35.59805,0.11218
11.00085,0.56881,35.59805,0.11218
11.00085,0.57016,35.69654,0.11225
10.89999,0.57025,35.59805,0.11225
11.00085,0.57025,35.59805,0.11225
10.89999,0.57026,35.49982,0.11225
10.89999,0.57201,35.59805,0.11225
10.89999,0.57596,35.49982,0.11225
10.89999,0.57775,35.49982,0.11225
10.89999,0.58009,35.40187,0.11225
11.00085,0.58249,35.40187,0.11225
10.89999,0.58316,35.29605,0.11225
10.89999,0.58983,35.40187,0.11225
10.89999,0.59497,35.29605,0.11225
10.89999,0.59715,35.29605,0.11225
10.89999,0.59977,35.19866,0.11225
10.89999,0.61194,35.19866,0.11225
10.89999,0.62112,35.10154,0.11225
10.89999,0.63383,35.10154,0.11225
10.89999,0.64516,35.10154,0.11225
10.89999,0.65346,35.10154,0.11225
10.89999,0.66198,34.99662,0.11225
10.89999,0.67193,34.90006,0.11225
10.89999,0.67613,34.90006,0.11225
10.89999,0.67835,34.99662,0.11225
10.89999,0.68392,34.90006,0.11225
10.89999,0.69042,34.90006,0.11225
10.89999,0.69297,34.90006,0.11225
10.89999,0.69811,34.80376,0.11225
10.89999,0.7003,34.80376,0.11225
10.89999,0.70205,34.69973,0.11231
10.89999,0.70205,34.69973,0.11231
10.89999,0.70443,34.59602,0.11231
10.89999,0.70641,34.59602,0.11234
10.89999,0.70699,34.39744,0.11235
10.89999,0.70733,34.50056,0.11235
10.89999,0.70734,34.39744,0.11236
10.89999,0.70734,34.39744,0.11236
10.89999,0.70734,34.30253,0.11236
10.89999,0.70734,34.30253,0.11236
10.89999,0.70734,34.2,0.11236
10.89999,0.70736,34.2,0.11236
10.89999,0.70845,34.2,0.11238
10.89999,0.70845,34.09778,0.11238
10.89999,0.70876,34.0037,0.11245
10.89999,0.7089,34.0037,0.11245
10.89999,0.7089,34.0037,0.11245
10.89999,0.7089,33.90207,0.11245
10.89999,0.7089,34.0037,0.11245
10.89999,0.7089,33.80074,0.11245
10.89999,0.7089,33.69971,0.11245
10.89999,0.70976,33.59898,0.11271
10.89999,0.70976,33.59898,0.1128
10.89999,0.70976,33.59898,0.11281
10.89999,0.70976,33.49856,0.11281
10.89999,0.70976,33.39844,0.11282
10.89999,0.70976,33.39844,0.11284
10.89999,0.70976,33.29861,0.11284
10.89999,0.70976,33.29861,0.11289
10.89999,0.70976,33.29861,0.11289
10.89999,0.70976,33.29861,0.11294
10.89999,0.70976,33.19909,0.11294
10.89999,0.70976,33.09986,0.11294
10.89999,0.70976,33.00093,0.11294
10.89999,0.70976,32.90229,0.11294
10.89999,0.70976,32.90229,0.11294
10.89999,0.70976,32.90229,0.11294
10.89999,0.70976,32.7964,0.11294
10.89999,0.70976,32.7964,0.11294
10.89999,0.70976,32.69837,0.11294
10.89999,0.70976,32.69837,0.11294
10.89999,0.70976,32.60064,0.11294
10.80006,0.71023,32.5032,0.11296
10.89999,0.71023,32.5032,0.11296
10.89999,0.71023,32.30176,0.11296
10.89999,0.71023,32.39859,0.11296
10.89999,0.71023,32.30176,0.11299
10.89999,0.71023,32.1978,0.11305
10.89999,0.71023,32.1978,0.11305
10.89999,0.71023,32.10156,0.11324
10.89999,0.71023,31.99824,0.11324
10.89999,0.71023,31.90261,0.11329
10.89999,0.71023,31.90261,0.11329
10.80006,0.71023,31.79993,0.11329
10.89999,0.71023,31.69758,0.11329
10.89999,0.71023,31.60284,0.11329
10.89999,0.71377,31.69758,0.11332
10.80006,0.71377,31.50113,0.11332
10.80006,0.71377,31.60284,0.11332
10.80006,0.71377,31.50113,0.11332
10.80006,0.71377,31.29869,0.11332
10.89999,0.71377,31.19796,0.11332
10.89999,0.71377,31.19796,0.11332
10.80006,0.71377,31.09755,0.11332
10.80006,0.71377,31.09755,0.11332
10.89999,0.71377,30.8977,0.11333
10.80006,0.71377,30.8977,0.11333
10.80006,0.71377,30.79826,0.11333
10.80006,0.71377,30.79826,0.11333
10.80006,0.71377,30.60033,0.11333
10.80006,0.71377,30.60033,0.11333
10.89999,0.71377,30.50185,0.11334
10.89999,0.71377,30.50185,0.11334
10.80006,0.71377,30.39668,0.11334
10.80006,0.71377,30.29885,0.11334
10.80006,0.71377,30.29885,0.11334
10.80006,0.71377,30.20134,0.11334
10.80006,0.71377,30.20134,0.11334
10.89999,0.71377,30.0972,0.11334
10.80006,0.71377,30.00034,0.11347
10.80006,0.71377,29.8969,0.11348
10.80006,0.71377,29.8969,0.1135
10.80006,0.71377,29.80068,0.1135
10.80006,0.71377,29.69793,0.1135
10.80006,0.71377,29.60235,0.1135
10.80006,0.71377,29.50028,0.1135
10.80006,0.71377,29.50028,0.1135
10.80006,0.71377,29.2972,0.11355
10.80006,0.71377,29.2972,0.11361
10.80006,0.71377,29.20291,0.11361
10.80006,0.71377,29.20291,0.11361
10.80006,0.71377,29.10222,0.11361
10.80006,0.71377,29.00188,0.11363
10.80006,0.71377,29.00188,0.11363
10.80006,0.71377,28.90188,0.11363
10.80006,0.71377,28.80223,0.11363
10.80006,0.71377,28.70292,0.11363
10.80006,0.71377,28.59737,0.11363
10.80006,0.71377,28.59737,0.11363
10.80006,0.71377,28.49877,0.11364
10.80006,0.71377,28.40051,0.11364
10.80006,0.71377,28.30259,0.11365
10.80006,0.71377,28.10128,0.11365
10.80006,0.71377,28.10128,0.11365
10.80006,0.71377,28.10128,0.11366
10.80006,0.71377,27.99794,0.11366
10.80006,0.71377,27.99794,0.11366
10.80006,0.71377,27.90141,0.11366
10.80006,0.71377,27.79881,0.11366
10.80006,0.71377,27.79881,0.11367
10.80006,0.71377,27.70296,0.11367
10.80006,0.71377,27.49959,0.11372
10.80006,0.71377,27.60108,0.11378
10.80006,0.71391,27.49959,0.11403
10.80006,0.71391,27.2977,0.11414
10.80006,0.71391,27.2977,0.11421
10.80006,0.71391,27.19732,0.11432
10.80006,0.71391,26.99766,0.11449
10.80006,0.71391,26.99766,0.11475
10.80006,0.71391,26.99766,0.11504
10.80006,0.71391,26.89838,0.11515
10.80006,0.71391,26.79947,0.11521
10.80006,0.71391,26.79947,0.1153
10.80006,0.71391,26.60273,0.11538
10.80006,0.71391,26.60273,0.11567
10.80006,0.71391,26.4988,0.11587
10.80006,0.71391,26.40135,0.11595
10.80006,0.71391,26.29821,0.11614
10.80006,0.71391,26.29821,0.11619
10.80006,0.71391,26.2015,0.11665
10.80006,0.71391,26.09914,0.11687
10.80006,0.71391,26.09914,0.11708
10.80006,0.71391,25.99717,0.11713
10.80006,0.71391,25.90157,0.11754
10.80006,0.71391,25.80038,0.11766
10.80006,0.71391,25.69959,0.11766
10.80006,0.71391,25.80038,0.1179
10.80006,0.71391,25.59919,0.11821
10.80006,0.71391,25.49918,0.11822
10.80006,0.71391,25.39956,0.1185
10.80006,0.71391,25.39956,0.11853
10.80006,0.71391,25.39956,0.11871
10.80006,0.71391,25.20149,0.11884
10.80006,0.71391,25.20149,0.11904
10.80006,0.71391,25.09725,0.11909
10.80006,0.71391,24.9992,0.11912
10.80006,0.71391,24.90154,0.11917
10.80006,0.71391,24.90154,0.11925
10.80006,0.71391,24.79854,0.11928
10.80006,0.71391,24.70166,0.11949
10.80006,0.71404,24.70166,0.1196
10.80006,0.71404,24.59949,0.11966
10.80006,0.71404,24.49775,0.11977
10.80006,0.71404,24.49775,0.11999
10.80006,0.71404,24.40204,0.12001
10.80006,0.71404,24.40204,0.12001
10.80006,0.71404,24.2006,0.12001
10.80006,0.71404,24.2006,0.12011
10.80006,0.71404,24.10051,0.12025
10.80006,0.71404,24.00082,0.12029
10.70104,0.71404,24.00082,0.12031
10.80006,0.71404,23.90155,0.12035
10.70104,0.71404,23.8027,0.12045
10.80006,0.71404,23.69879,0.12061
10.70104,0.71404,23.69879,0.12071
10.70104,0.71404,23.60077,0.12071
10.70104,0.71404,23.49774,0.12078
10.80006,0.71404,23.49774,0.1208
10.80006,0.71404,23.40055,0.12085
10.80006,0.71404,23.40055,0.121
10.70104,0.71404,23.2984,0.12102
10.80006,0.71404,23.20204,0.12103
10.80006,0.71404,23.20204,0.12103
10.70104,0.71404,23.10075,0.12103
10.70104,0.71404,22.99991,0.12105
10.70104,0.71404,22.99991,0.1211
10.70104,0.71404,22.89951,0.12115
10.80006,0.71404,22.79954,0.12115
10.80006,0.71404,22.79954,0.12129
10.70104,0.71404,22.70001,0.12134
10.70104,0.71404,22.70001,0.12136
10.70104,0.71404,22.60092,0.12156
10.70104,0.71404,22.50226,0.12158
10.70104,0.71404,22.39887,0.12161
10.70104,0.71404,22.39887,0.12172
10.70104,0.71404,22.30109,0.12184
10.70104,0.71404,22.30109,0.12189
10.70104,0.71404,22.19863,0.12205
10.70104,0.71404,22.19863,0.12216
10.70104,0.71404,22.10172,0.12274
10.70104,0.71404,22.00018,0.12308
10.70104,0.71404,22.00018,0.12313
10.70104,0.71404,21.89909,0.12326
10.70104,0.71404,21.89909,0.12358
10.70104,0.71404,21.79848,0.12362
10.70104,0.71404,21.69832,0.12363
10.70104,0.71404,21.69832,0.12387
10.70104,0.71404,21.59863,0.12399
10.70104,0.71404,21.59863,0.124
10.70104,0.71404,21.49939,0.1241
10.70104,0.71404,21.40061,0.12411
10.70104,0.71404,21.40061,0.12411
10.70104,0.71404,21.30228,0.12411
10.70104,0.71404,21.30228,0.12411
10.70104,0.71404,21.19953,0.12411
10.70104,0.71404,21.19953,0.12413
10.70104,0.71404,21.10212,0.12413
10.70104,0.71404,21.10212,0.12413
10.70104,0.71404,21.00033,0.12415
10.70104,0.71404,20.89903,0.12423
10.70104,0.71404,20.89903,0.12425
10.70104,0.71404,20.79822,0.12425
10.70104,0.71404,20.79822,0.12428
10.70104,0.71404,20.69789,0.12428
10.70104,0.71404,20.69789,0.1243
10.70104,0.71404,20.59805,0.12433
10.70104,0.71404,20.59805,0.12433
10.70104,0.71404,20.49869,0.12433
10.70104,0.71404,20.49869,0.12433
10.70104,0.71404,20.39981,0.12436
10.70104,0.7142,20.30141,0.12442
10.70104,0.7142,20.30141,0.12458
10.70104,0.7142,20.30141,0.12458
10.70104,0.7142,20.19883,0.12458
10.70104,0.7142,20.10139,0.1246
10.70104,0.7142,20.10139,0.1246
10.70104,0.7142,20.10139,0.1246
10.70104,0.7142,19.99982,0.12468
10.70104,0.7142,19.89877,0.12471
10.70104,0.7142,19.89877,0.12471
10.70104,0.7142,19.89877,0.12493
10.70104,0.7142,19.79822,0.12503
10.70104,0.7142,19.79822,0.12518
10.70104,0.7142,19.69818,0.12524
10.70104,0.7142,19.69818,0.12527
10.70104,0.7142,19.59865,0.12527
10.70104,0.7142,19.59865,0.12527
10.70104,0.7142,19.49962,0.12541
10.70104,0.7142,19.49962,0.12543
10.70104,0.7142,19.40109,0.12551
10.70104,0.7142,19.40109,0.12551
10.70104,0.7142,19.29861,0.12551
10.70104,0.7142,19.29861,0.12556
10.70104,0.7142,19.2011,0.12556
10.70104,0.7142,19.2011,0.12563
10.70104,0.7142,19.2011,0.12563
10.70104,0.7142,19.09968,0.12566
10.70104,0.7142,19.09968,0.12578
10.70104,0.7142,18.9988,0.12578
10.70104,0.7142,18.9988,0.12578
10.70104,0.7142,18.89845,0.12589
10.70104,0.7142,18.89845,0.12589
10.70104,0.7142,18.89845,0.12589
10.70104,0.7142,18.79863,0.12592
10.70104,0.7142,18.79863,0.12622
10.70104,0.7142,18.69934,0.12644
10.70104,0.7142,18.69934,0.12644
10.70104,0.7142,18.60056,0.12657
10.70104,0.7142,18.60056,0.12664
10.70104,0.7142,18.60056,0.12683
10.70104,0.7142,18.49806,0.12691
10.70104,0.7142,18.49806,0.12699
10.70104,0.7142,18.40035,0.12729
10.70104,0.7142,18.40035,0.12748
10.70104,0.7142,18.29895,0.12799
10.70104,0.7142,18.29895,0.128
10.70104,0.7142,18.29895,0.12805
10.70104,0.7142,18.1981,0.12807
10.70104,0.7142,18.1981,0.12808
10.70104,0.7142,18.10198,0.12811
10.70104,0.7142,18.10198,0.12811
10.70104,0.7142,17.99808,0.12811
10.70104,0.7142,17.99808,0.12816
10.70104,0.7142,17.99808,0.12821
10.70104,0.7142,17.89889,0.12821
10.70104,0.7142,17.89889,0.12821
10.70104,0.7142,17.89889,0.12822
10.70104,0.7142,17.89889,0.12825
10.70104,0.7142,17.80025,0.12827
10.70104,0.7142,17.69808,0.12828
10.70104,0.7142,17.80025,0.12828
10.70104,0.7142,17.60055,0.12828
10.70104,0.7142,17.60055,0.12834
10.70104,0.7142,17.60055,0.12845
10.70104,0.7142,17.60055,0.12845
10.70104,0.7142,17.49952,0.12845
10.70104,0.7142,17.49952,0.12845
10.70104,0.71442,17.49952,0.12845
10.70104,0.71442,17.39907,0.12845
10.70104,0.71442,17.39907,0.12845
10.70104,0.71442,17.29921,0.12845
10.70104,0.71442,17.29921,0.12845
10.70104,0.71442,17.29921,0.12845
10.70104,0.71442,17.29921,0.12859
10.70104,0.71442,17.19991,0.12873
10.70104,0.71442,17.19991,0.12877
10.70104,0.71442,17.10118,0.12877
10.70104,0.71442,17.10118,0.12877
10.70104,0.71442,17.10118,0.12877
10.70104,0.71442,16.99911,0.12877
10.70104,0.71442,16.99911,0.12879
10.70104,0.71442,16.99911,0.12879
10.70104,0.71442,16.90154,0.12879
10.70104,0.71737,16.90154,0.1288
10.70104,0.71737,16.80065,0.12885
10.70104,0.71737,16.80065,0.12929
10.70104,0.71737,16.80065,0.12933
10.70104,0.71737,16.70037,0.12934
10.70104,0.71737,16.70037,0.12934
10.70104,0.71737,16.70037,0.1295
10.70104,0.71737,16.70037,0.12951
10.70104,0.71737,16.60069,0.12951
10.70104,0.71737,16.60069,0.12951
10.70104,0.71737,16.60069,0.12951
10.70104,0.71737,16.60069,0.12951
10.70104,0.71737,16.5016,0.12951
10.70104,0.71737,16.39933,0.12951
10.6005,0.71737,16.5016,0.12963
10.70104,0.71737,16.39933,0.12963
10.70104,0.71737,16.39933,0.12963
10.70104,0.71737,16.30145,0.12965
10.70104,0.71737,16.30145,0.12965
10.6005,0.71737,16.30145,0.12965
10.6005,0.71737,16.30145,0.12966
10.6005,0.71737,16.20041,0.12966
10.6005,0.71737,16.20041,0.12966
10.70104,0.71737,16.20041,0.12966
10.70104,0.71737,16.10001,0.12967
10.6005,0.71737,16.10001,0.12978
10.6005,0.71737,16.10001,0.12993
10.6005,0.71737,16.00023,0.12997
10.6005,0.71737,16.00023,0.12997
10.6005,0.71737,15.90106,0.13022
10.70104,0.71737,15.90106,0.13023
10.6005,0.71737,15.90106,0.1303
10.6005,0.71737,15.90106,0.13031
10.6005,0.71764,15.90106,0.13044
10.6005,0.71764,15.79887,0.13044
10.70104,0.71764,15.79887,0.1305
10.6005,0.71764,15.79887,0.13052
10.6005,0.71764,15.70096,0.13069
10.6005,0.71764,15.70096,0.1307
10.70104,0.71764,15.70096,0.13074
10.6005,0.71764,15.70096,0.13074
10.6005,0.71764,15.60006,0.13085
10.6005,0.71764,15.60006,0.13086
10.6005,0.71764,15.60006,0.13086
10.6005,0.71764,15.4998,0.13087
10.6005,0.71764,15.4998,0.1309
10.6005,0.71764,15.4998,0.1309
10.6005,0.71764,15.4998,0.13091
10.70104,0.71764,15.40019,0.13091
10.6005,0.71764,15.40019,0.13099
10.70104,0.71764,15.40019,0.131
10.6005,0.71764,15.30122,0.13105
10.6005,0.71764,15.30122,0.13118
10.6005,0.71764,15.30122,0.13124
10.6005,0.71764,15.30122,0.13127
10.6005,0.71764,15.19939,0.1314
10.6005,0.71764,15.19939,0.13155
10.70104,0.71764,15.19939,0.13175
10.6005,0.71764,15.19939,0.1321
10.6005,0.71764,15.19939,0.1327
10.6005,0.71764,15.10171,0.13302
10.6005,0.71764,15.10171,0.13374
10.6005,0.71764,15.10171,0.13404
10.6005,0.71764,15.00121,0.13426
10.6005,0.71764,15.00121,0.13451
10.6005,0.71764,15.00121,0.13452
10.6005,0.71764,15.00121,0.13466
10.6005,0.71764,14.90137,0.13477
10.6005,0.71764,14.90137,0.13497
10.6005,0.71764,14.90137,0.13501
10.6005,0.71764,14.79879,0.13511
10.6005,0.71764,14.79879,0.13538
10.6005,0.71764,14.79879,0.1354
10.6005,0.71764,14.79879,0.13562
10.6005,0.71764,14.79879,0.1358
10.6005,0.71764,14.79879,0.13629
10.6005,0.71764,14.7003,0.13637
10.6005,0.71764,14.7003,0.1369
10.6005,0.71764,14.7003,0.1375
10.6005,0.71764,14.7003,0.13803
10.6005,0.71764,14.5991,0.13878
10.6005,0.71764,14.5991,0.13986
10.6005,0.71764,14.5991,0.14042
10.6005,0.71764,14.4986,0.14118
10.6005,0.71764,14.4986,0.1422
10.6005,0.71764,14.4986,0.1429
10.6005,0.71764,14.4986,0.1432
10.6005,0.71764,14.4986,0.14342
10.6005,0.71764,14.3988,0.14421
10.6005,0.71764,14.3988,0.14429
10.6005,0.71764,14.3988,0.14445
10.6005,0.71764,14.3988,0.14455
10.6005,0.71764,14.29967,0.14469
10.6005,0.71764,14.29967,0.1448
10.6005,0.71764,14.29967,0.1448
10.6005,0.71764,14.29967,0.14481
10.6005,0.71764,14.29967,0.14483
10.6005,0.71764,14.20124,0.14485
10.6005,0.71764,14.20124,0.14503
10.6005,0.71764,14.20124,0.14528
10.6005,0.71764,14.20124,0.14531
10.6005,0.71764,14.20124,0.14531
10.6005,0.71764,14.10023,0.14541
10.6005,0.71765,14.10023,0.14546
10.6005,0.71765,14.10023,0.14556
10.6005,0.71765,13.99994,0.14557
10.6005,0.71765,13.99994,0.14571
