MS-0.25m,Normalized CAT-RMS,MS-0.5m,Normalized CAT-RMS,MS-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
26.7,0.06662,14,0.00553,26.2,0.10707
26.8,0.06668,13.9,0.00555,26.1,0.10707
26.7,0.06681,13.9,0.00569,26.1,0.10707
26.6,0.06684,13.9,0.00574,26.1,0.10707
26.6,0.06689,13.9,0.00574,26.2,0.10707
26.6,0.06703,13.8,0.00574,26.2,0.10707
26.6,0.06703,13.8,0.00575,26.1,0.10707
26.6,0.06724,13.8,0.00576,26.1,0.10707
26.5,0.06726,13.8,0.00576,26.2,0.10707
26.5,0.06726,13.8,0.00576,26.2,0.10707
26.5,0.06726,13.7,0.00576,26.1,0.10707
26.5,0.06726,13.7,0.00576,26.1,0.10707
26.4,0.06726,13.7,0.00577,26.2,0.10707
26.5,0.06726,13.7,0.00577,26.2,0.10707
26.4,0.06739,13.7,0.00577,26.2,0.10707
26.4,0.06741,13.6,0.00577,26.2,0.10707
26.3,0.06741,13.6,0.00577,26.2,0.10707
26.3,0.06742,13.6,0.00579,26.1,0.10707
26.3,0.06745,13.6,0.0058,26.2,0.10707
26.3,0.06745,13.6,0.0058,26.2,0.10707
26.3,0.06748,13.6,0.0058,26.1,0.10707
26.2,0.0676,13.5,0.0058,26.2,0.10707
26.2,0.0676,13.5,0.00594,26.2,0.10707
26.2,0.0676,13.5,0.00594,26.2,0.10707
26.2,0.0676,13.5,0.00594,26.2,0.10707
26.1,0.06766,13.5,0.00596,26.2,0.10707
26.2,0.06766,13.4,0.00609,26.2,0.10707
26.1,0.06766,13.4,0.00613,26.2,0.10707
26.1,0.06766,13.4,0.00613,26.1,0.10707
26.1,0.06782,13.4,0.00613,26.2,0.10707
26.1,0.06792,13.4,0.00613,26.2,0.10707
26,0.06792,13.4,0.00613,26.2,0.10707
25.9,0.06792,13.3,0.00613,26.2,0.10707
26,0.06799,13.3,0.00616,26.2,0.10707
25.9,0.068,13.3,0.00618,26.1,0.10707
26,0.06802,13.3,0.00618,26.1,0.10707
25.9,0.06805,13.3,0.00618,26.2,0.10707
25.9,0.06815,13.2,0.00618,26.2,0.10707
25.9,0.06845,13.2,0.00618,26.2,0.10707
25.8,0.06846,13.2,0.00618,26.1,0.10707
25.8,0.06858,13.2,0.00618,26.1,0.10707
25.7,0.06869,13.2,0.00618,26.2,0.10707
25.7,0.06881,13.1,0.00618,26.2,0.10707
25.7,0.06883,13.1,0.00623,26.2,0.10707
25.7,0.06886,13.1,0.00623,26.2,0.10707
25.6,0.06891,13.1,0.00623,26.2,0.10707
25.7,0.06891,13.1,0.00623,26.2,0.10707
25.6,0.06896,13.1,0.00623,26.2,0.10707
25.6,0.06896,13,0.00623,26.2,0.10707
25.6,0.06909,13.1,0.00623,26.2,0.10707
25.6,0.0691,13,0.00623,26.2,0.10707
25.6,0.06916,13,0.00623,26.2,0.10707
25.6,0.0692,13,0.00623,26.1,0.10707
25.6,0.06936,12.9,0.00634,26.2,0.10707
25.4,0.06945,12.9,0.00634,26.1,0.10707
25.4,0.06948,12.9,0.00634,26.2,0.10707
25.5,0.0695,12.9,0.00634,26.2,0.10707
25.5,0.07,12.9,0.00634,26.2,0.10707
25.4,0.07006,12.9,0.00634,26.2,0.10707
25.4,0.07037,12.9,0.00634,26.2,0.10707
25.4,0.07058,12.8,0.00634,26.2,0.10707
25.4,0.07104,12.8,0.00634,26.2,0.10707
25.3,0.07139,12.8,0.00634,26.1,0.10707
25.3,0.07154,12.8,0.00634,26.2,0.10707
25.3,0.07175,12.8,0.00634,26.2,0.10707
25.2,0.07197,12.8,0.00635,26.2,0.10707
25.2,0.07197,12.8,0.00635,26.2,0.10707
25.2,0.07207,12.7,0.00635,26.2,0.10707
25.2,0.07226,12.7,0.00635,26.1,0.10707
25.2,0.07226,12.7,0.00635,26.2,0.10707
25.1,0.07241,12.7,0.00635,26.2,0.10707
25.1,0.07264,12.6,0.00635,26.2,0.10707
25.1,0.07266,12.7,0.00635,26.1,0.10707
25.2,0.07279,12.6,0.00635,26.1,0.10707
25.1,0.07282,12.6,0.00635,26.2,0.10707
25,0.07285,12.6,0.00635,26.2,0.10707
25,0.07303,12.6,0.00635,26.2,0.10707
25,0.07303,12.6,0.00635,26.2,0.10707
25,0.07338,12.6,0.00635,26.1,0.10707
25,0.0735,12.5,0.00635,26.2,0.10707
25,0.0735,12.5,0.00635,26.1,0.10707
25,0.07364,12.5,0.00635,26.2,0.10707
24.9,0.07374,12.5,0.00635,26.1,0.10707
25,0.07374,12.5,0.00635,26.2,0.10707
24.9,0.07374,12.4,0.00635,26.1,0.10707
24.9,0.07374,12.4,0.00635,26.2,0.10707
24.8,0.07376,12.4,0.00635,26.2,0.10707
24.9,0.07376,12.4,0.00635,26.2,0.10707
24.9,0.07376,12.4,0.00635,26.2,0.10707
24.9,0.07376,12.4,0.00635,26.3,0.10707
24.8,0.07376,12.4,0.00635,26.2,0.10707
24.8,0.07376,12.4,0.00635,26.2,0.10707
24.7,0.07376,12.3,0.00635,26.1,0.10707
24.8,0.07386,12.3,0.00635,26.2,0.10707
24.7,0.07386,12.3,0.00635,26.2,0.10707
24.7,0.07386,12.3,0.00635,26.1,0.10707
24.7,0.07386,12.3,0.00635,26.2,0.10707
24.7,0.0739,12.3,0.00636,26.2,0.10707
24.6,0.0739,12.2,0.00636,26.2,0.10707
24.7,0.0739,12.2,0.00636,26.2,0.10707
24.6,0.0739,12.2,0.00636,26.2,0.10707
24.7,0.0739,12.2,0.00636,26.1,0.10707
24.6,0.0739,12.2,0.00636,26.1,0.10707
24.6,0.0739,12.2,0.00636,26.2,0.10707
24.5,0.07392,12.2,0.00636,26.1,0.10707
24.6,0.07392,12.1,0.00636,26.2,0.10707
24.5,0.07392,12.1,0.00636,26.2,0.10707
24.5,0.07392,12.1,0.00636,26.2,0.10707
24.5,0.07392,12.1,0.00637,26.2,0.10707
24.5,0.07392,12.1,0.0064,26.2,0.10707
24.5,0.07392,12.1,0.0064,26.2,0.10713
24.5,0.07392,12,0.0064,26.2,0.10713
24.5,0.07405,12,0.0064,26.2,0.10736
24.4,0.07405,12,0.0064,26.1,0.10736
24.4,0.07405,12,0.0064,26.2,0.10748
24.5,0.07405,12,0.0064,26.2,0.10748
24.4,0.07405,12,0.0064,26.2,0.10748
24.3,0.07405,12,0.0064,26.2,0.10748
24.4,0.07405,11.9,0.00641,26.2,0.10748
24.4,0.07424,11.9,0.0065,26.2,0.10748
24.4,0.07424,11.9,0.0065,26.2,0.10748
24.3,0.07424,11.9,0.00665,26.2,0.10748
24.3,0.07424,11.9,0.00665,26.2,0.10748
24.2,0.07424,11.9,0.00665,26.2,0.10748
24.3,0.07424,11.9,0.00665,26.2,0.10748
24.2,0.07424,11.9,0.00665,26.2,0.10748
24.2,0.07424,11.9,0.00665,26.2,0.10748
24.2,0.07424,11.9,0.00665,26.2,0.10748
24.2,0.07424,11.8,0.00665,26.1,0.10748
24.2,0.07437,11.8,0.00665,26.2,0.10748
24.2,0.07437,11.8,0.00665,26.1,0.10748
24.1,0.07437,11.8,0.00665,26.2,0.10748
24.1,0.07443,11.8,0.00665,26.2,0.10748
24.1,0.07469,11.7,0.00665,26.1,0.10748
24.1,0.07469,11.7,0.00665,26.1,0.10748
24.1,0.07477,11.7,0.00665,26.2,0.10748
24.1,0.07477,11.7,0.00665,26.1,0.10748
24.1,0.07494,11.7,0.00665,26.2,0.10748
24.1,0.07494,11.7,0.00665,26.1,0.10748
24,0.07514,11.7,0.00665,26.2,0.10748
24.1,0.07516,11.7,0.00665,26.2,0.10748
24,0.07523,11.7,0.00665,26.2,0.10748
24.1,0.07523,11.6,0.00665,26.2,0.10748
24,0.07523,11.6,0.00665,26.2,0.10748
24,0.07528,11.6,0.00665,26.2,0.10748
24,0.07528,11.6,0.00665,26.2,0.10748
24,0.0753,11.6,0.00665,26.2,0.10748
23.9,0.0753,11.6,0.00665,26.2,0.10748
24,0.07531,11.6,0.00665,26.2,0.10748
23.9,0.07531,11.6,0.00665,26.2,0.10748
23.9,0.07536,11.5,0.00665,26.2,0.10748
23.9,0.07536,11.5,0.00665,26.2,0.10748
23.9,0.07563,11.5,0.00665,26.2,0.10748
23.9,0.07571,11.5,0.00665,26.2,0.10748
23.9,0.07594,11.4,0.00665,26.1,0.10748
23.9,0.07609,11.4,0.00675,26.2,0.10748
23.8,0.07625,11.4,0.00675,26.2,0.10748
23.8,0.07641,11.4,0.00675,26.1,0.10748
23.8,0.07642,11.4,0.00676,26.2,0.10748
23.8,0.07645,11.4,0.00683,26.2,0.10748
23.8,0.07647,11.4,0.00686,26.2,0.10748
23.7,0.07647,11.4,0.007,26.2,0.10748
23.7,0.07647,11.4,0.00715,26.1,0.10748
23.8,0.07647,11.4,0.00724,26.2,0.10748
23.8,0.07647,11.3,0.00751,26.2,0.10748
23.7,0.07647,11.3,0.00794,26.2,0.10748
23.7,0.07647,11.3,0.00862,26.1,0.10748
23.7,0.07651,11.3,0.00954,26.2,0.10748
23.6,0.07651,11.3,0.0103,26.2,0.10748
23.7,0.07651,11.3,0.01074,26.2,0.10748
23.7,0.07651,11.3,0.01088,26.2,0.10748
23.7,0.07651,11.3,0.0109,26.2,0.10748
23.6,0.07651,11.3,0.01096,26.2,0.10748
23.7,0.07654,11.2,0.01102,26.1,0.10748
23.7,0.07657,11.2,0.0113,26.1,0.10748
23.6,0.07668,11.2,0.0113,26.2,0.10748
23.6,0.0767,11.2,0.0113,26.1,0.10748
23.6,0.07672,11.2,0.0113,26.2,0.10748
23.6,0.07672,11.2,0.0113,26.2,0.10748
23.6,0.07683,11.2,0.0113,26.2,0.10748
23.6,0.07689,11.2,0.0113,26.2,0.10748
23.5,0.07689,11.2,0.01135,26.2,0.10748
23.6,0.07697,11.1,0.01135,26.1,0.10748
23.5,0.07698,11.1,0.01135,26.1,0.10748
23.5,0.07698,11.1,0.01135,26.1,0.10748
23.6,0.07698,11.1,0.01135,26.1,0.10748
23.5,0.077,11.1,0.01135,26.1,0.10748
23.5,0.077,11.1,0.01135,26.1,0.10748
23.5,0.07713,11.1,0.01142,26.1,0.10748
23.5,0.07714,11.1,0.01142,26.2,0.10748
23.5,0.07722,11,0.01142,26.1,0.10748
23.4,0.07735,11,0.01142,26.1,0.10748
23.4,0.07752,11,0.01142,26.2,0.10748
23.4,0.0777,11,0.01142,26.1,0.10748
23.4,0.07787,11,0.01142,26.1,0.10748
23.4,0.07809,11,0.01142,26.1,0.10748
23.4,0.07862,11,0.01142,26.1,0.10748
23.4,0.07889,10.9,0.01142,26.1,0.10748
23.3,0.07917,10.9,0.01142,26.1,0.10748
23.4,0.07932,10.9,0.01142,26.1,0.10748
23.3,0.07942,10.9,0.01142,26.1,0.10748
23.4,0.07968,10.9,0.01142,26.2,0.10748
23.4,0.08002,10.9,0.01142,26.1,0.10748
23.3,0.08029,10.9,0.01142,26.1,0.10748
23.2,0.08039,10.9,0.01142,26.1,0.10748
23.3,0.08046,10.9,0.01142,26.1,0.10748
23.3,0.08081,10.9,0.01142,26.1,0.10748
23.3,0.08104,10.8,0.01142,26.1,0.10748
23.3,0.08121,10.8,0.01142,26.1,0.10748
23.2,0.08125,10.8,0.01142,26.1,0.10748
23.3,0.08138,10.8,0.01142,26.1,0.10748
23.2,0.08144,10.8,0.01142,26.1,0.10748
23.2,0.08164,10.8,0.01142,26.1,0.10748
23.2,0.08201,10.8,0.01142,26.2,0.10748
23.2,0.08218,10.8,0.01142,26.1,0.10748
23.2,0.08229,10.8,0.01142,26.2,0.10748
23.2,0.08234,10.7,0.01142,26.1,0.10748
23.2,0.0824,10.7,0.01142,26.1,0.10748
23.2,0.08245,10.7,0.01142,26.1,0.10748
23.1,0.08245,10.7,0.01142,26,0.10748
23.1,0.08256,10.7,0.01142,26.1,0.10748
23.1,0.08256,10.7,0.01142,26.1,0.10748
23.1,0.08256,10.7,0.01142,26.1,0.10748
23.1,0.08256,10.7,0.01142,26,0.10748
23.1,0.08256,10.7,0.01142,26.1,0.10748
23.1,0.08256,10.7,0.01142,26,0.10748
23.1,0.08256,10.6,0.01142,26,0.10748
23.1,0.08256,10.6,0.01142,26,0.10748
23.1,0.08256,10.6,0.01142,26,0.10748
23.1,0.08256,10.6,0.01142,26,0.10748
23.1,0.08274,10.6,0.01142,26.1,0.10748
23.1,0.08274,10.6,0.01142,26,0.10748
23,0.08274,10.6,0.01142,26,0.10748
23,0.08302,10.6,0.01142,26,0.10748
23,0.08302,10.6,0.01142,26,0.10748
23,0.08302,10.6,0.01142,26,0.10748
23,0.08302,10.5,0.01142,26,0.10748
23,0.08302,10.5,0.01142,25.9,0.10748
23,0.08302,10.5,0.01142,26,0.10748
23,0.08302,10.5,0.01142,26,0.10748
23,0.08302,10.5,0.01144,26,0.10748
23,0.08302,10.5,0.01148,25.9,0.10748
23,0.08302,10.5,0.0115,26,0.10748
22.9,0.08302,10.5,0.01151,26,0.10748
22.9,0.08306,10.5,0.01151,26,0.10748
22.9,0.08306,10.4,0.01151,25.9,0.10748
22.9,0.08309,10.4,0.01151,26,0.10748
22.9,0.08311,10.4,0.01151,25.9,0.10748
22.9,0.08315,10.4,0.01151,25.9,0.10748
22.8,0.08327,10.4,0.01151,25.9,0.10748
22.8,0.08334,10.4,0.01151,25.9,0.10748
22.8,0.08334,10.4,0.01151,25.9,0.10748
22.8,0.08337,10.4,0.01151,25.8,0.10748
22.8,0.08347,10.4,0.01151,25.9,0.10748
22.8,0.08354,10.4,0.01151,25.8,0.10748
22.8,0.08365,10.4,0.01151,25.9,0.10748
22.8,0.08365,10.3,0.01151,25.8,0.10748
22.8,0.08365,10.3,0.01151,25.8,0.10748
22.8,0.08365,10.3,0.01151,25.8,0.10748
22.8,0.08375,10.3,0.01151,25.8,0.10748
22.8,0.08375,10.3,0.01151,25.7,0.10748
22.8,0.08375,10.3,0.01151,25.8,0.10748
22.8,0.08375,10.3,0.01151,25.7,0.10748
22.8,0.08375,10.3,0.01151,25.8,0.10748
22.7,0.08375,10.3,0.01151,25.7,0.10748
22.7,0.08377,10.2,0.01151,25.7,0.10748
22.7,0.0838,10.2,0.01151,25.6,0.10748
22.7,0.0838,10.2,0.01151,25.7,0.10748
22.7,0.0838,10.2,0.01151,25.7,0.10748
22.7,0.0838,10.2,0.01151,25.6,0.10748
22.7,0.0838,10.2,0.01151,25.7,0.10748
22.7,0.0838,10.2,0.01151,25.6,0.10748
22.7,0.08383,10.2,0.01151,25.6,0.10748
22.7,0.08383,10.2,0.01151,25.6,0.10748
22.7,0.08383,10.2,0.01151,25.5,0.10748
22.7,0.08383,10.1,0.01151,25.6,0.10748
22.6,0.08383,10.1,0.01151,25.6,0.10748
22.7,0.08386,10.1,0.01151,25.5,0.10748
22.6,0.08388,10.1,0.01151,25.5,0.10748
22.6,0.08394,10.1,0.01158,25.4,0.10748
22.6,0.08396,10.1,0.01158,25.5,0.10748
22.6,0.08407,10.1,0.01159,25.4,0.10748
22.6,0.08407,10.1,0.01159,25.3,0.10748
22.6,0.08419,10.1,0.01159,25.3,0.10748
22.6,0.08419,10.1,0.01159,25.3,0.10748
22.6,0.08419,10.1,0.01159,25.3,0.10748
22.6,0.08419,10,0.01159,25.3,0.10748
22.6,0.08419,10,0.01159,25.2,0.10748
22.6,0.0842,10,0.01159,25.3,0.10748
22.6,0.08426,10,0.01159,25.2,0.10748
22.5,0.08426,10,0.01159,25.2,0.10748
22.6,0.08434,10,0.01159,25.2,0.10748
22.5,0.08434,9.9,0.01159,25.1,0.10748
22.5,0.08437,9.9,0.01159,25.1,0.10748
22.5,0.08445,9.9,0.01159,25.1,0.10748
22.5,0.0847,9.9,0.01159,25.1,0.10748
22.5,0.08476,9.9,0.01159,25.1,0.10748
22.5,0.08476,9.7,0.01159,25.1,0.10748
22.5,0.08483,9.7,0.01159,25,0.10748
22.5,0.08483,9.7,0.01159,24.9,0.10748
22.5,0.08483,9.7,0.01159,24.9,0.10748
22.5,0.08483,9.7,0.01159,24.9,0.10748
22.5,0.08484,9.6,0.01159,24.9,0.10748
22.4,0.08509,9.5,0.0117,24.9,0.10748
22.4,0.08519,9.6,0.0119,24.8,0.10748
22.4,0.08524,9.5,0.01202,24.8,0.10748
22.4,0.08545,9.5,0.0123,24.7,0.10748
22.5,0.08545,9.4,0.01238,24.7,0.10748
22.4,0.08545,9.4,0.01249,24.7,0.10748
22.4,0.08547,9.3,0.01253,24.6,0.10748
22.4,0.08547,9.3,0.01259,24.7,0.10748
22.4,0.08547,9.3,0.01259,24.6,0.10748
22.4,0.08547,9.3,0.0126,24.5,0.10748
22.4,0.08547,9.2,0.0126,24.5,0.10748
22.3,0.08549,9.2,0.0126,24.5,0.10748
22.4,0.08549,9.2,0.0126,24.4,0.10748
22.3,0.08553,9.2,0.0126,24.4,0.10748
22.4,0.08553,9.1,0.0126,24.3,0.10748
22.4,0.08556,9.1,0.0126,24.4,0.10748
22.3,0.08557,9,0.0126,24.3,0.10748
22.3,0.08559,9,0.01262,24.3,0.10748
22.3,0.08562,9,0.01262,24.2,0.10748
22.3,0.08579,9,0.01262,24.2,0.10748
22.4,0.0859,8.9,0.01269,24.2,0.10748
22.3,0.08605,8.9,0.01269,24.1,0.10748
22.3,0.08607,8.8,0.01269,24,0.10748
22.3,0.08608,8.8,0.01269,24,0.10748
22.3,0.08612,8.8,0.01269,24,0.10748
22.3,0.08613,8.7,0.01269,24,0.10748
22.3,0.08621,8.7,0.01269,23.9,0.10748
22.2,0.08624,8.7,0.01269,23.9,0.10748
22.3,0.08625,8.6,0.01269,23.8,0.10748
22.3,0.08625,8.6,0.01269,23.7,0.10748
22.3,0.08625,8.6,0.01269,23.8,0.10748
22.2,0.08625,8.5,0.01269,23.7,0.10748
22.2,0.08625,8.5,0.01269,23.7,0.10748
22.2,0.08625,8.5,0.01269,23.6,0.10748
22.3,0.08626,8.5,0.01269,23.6,0.10748
22.2,0.08629,8.5,0.01269,23.5,0.10748
22.2,0.08631,8.4,0.01269,23.5,0.10748
22.2,0.08631,8.4,0.01269,23.5,0.10748
22.2,0.08631,8.3,0.01269,23.4,0.10748
22.1,0.08638,8.4,0.01269,23.3,0.10748
22.2,0.08638,8.3,0.01269,23.3,0.10748
22.2,0.08654,8.3,0.01269,23.3,0.10748
22.2,0.08658,8.2,0.01269,23.3,0.10748
22.1,0.08694,8.2,0.01271,23.2,0.10748
22.2,0.08722,8.2,0.01276,23.2,0.10748
22.2,0.08729,8.2,0.01277,23.1,0.10748
22.1,0.08735,8.1,0.01277,23.1,0.10748
22.1,0.08745,8.1,0.01277,23,0.10748
22.1,0.0876,8,0.01277,23,0.10748
22.1,0.08761,8.1,0.01277,23,0.10748
22.1,0.08764,8.1,0.01277,22.9,0.10748
22.1,0.08769,8,0.01277,22.8,0.10748
22.1,0.08779,8,0.01277,22.8,0.10748
22.1,0.08797,7.9,0.01277,22.7,0.10748
22.1,0.08808,7.9,0.01277,22.7,0.10748
22.1,0.08817,7.9,0.01277,22.6,0.10748
22,0.08852,7.9,0.01289,22.5,0.10748
22.1,0.0886,7.9,0.01289,22.5,0.10748
22,0.0886,7.8,0.01289,22.5,0.10748
22,0.08868,7.8,0.01289,22.4,0.10748
22.1,0.08874,7.8,0.01289,22.4,0.10748
22,0.08882,7.8,0.01289,22.4,0.10748
22,0.08891,7.7,0.01289,22.3,0.10748
22.1,0.08896,7.7,0.01289,22.2,0.10748
22,0.08896,7.6,0.01289,22.2,0.10748
22.1,0.08932,7.6,0.01289,22.2,0.10748
22.1,0.08954,7.6,0.01289,22.1,0.10748
22,0.08954,7.6,0.01289,22.1,0.10748
22,0.08977,7.6,0.0129,22,0.10748
22,0.09004,7.5,0.0129,21.9,0.10748
22,0.09024,7.5,0.0129,21.9,0.10748
22,0.09027,7.5,0.0129,21.8,0.10748
22,0.0904,7.5,0.0129,21.8,0.10748
21.9,0.09056,7.5,0.0129,21.7,0.10748
22,0.09066,7.4,0.0129,21.7,0.10748
22,0.09066,7.4,0.0129,21.6,0.10748
22,0.0908,7.4,0.0129,21.6,0.10748
21.9,0.09086,7.4,0.0129,21.5,0.10748
22,0.09105,7.3,0.01292,21.5,0.10748
22,0.09119,7.3,0.01292,21.4,0.10748
21.9,0.09135,7.3,0.01292,21.4,0.10748
22,0.09141,7.2,0.01292,21.3,0.10748
22,0.09153,7.2,0.01292,21.2,0.10748
21.9,0.0916,7.2,0.01292,21.2,0.10748
21.9,0.09173,7.2,0.01292,21.1,0.10748
22,0.09186,7.2,0.01292,21.1,0.10748
21.9,0.09186,7.1,0.01292,21.1,0.10748
21.9,0.09194,7.1,0.01292,21,0.10748
21.9,0.09194,7.1,0.01292,20.9,0.10748
21.9,0.09194,7.1,0.01292,20.9,0.10752
21.8,0.09194,7,0.01292,20.8,0.10752
21.9,0.09194,7,0.01292,20.8,0.10752
21.9,0.09194,7,0.01292,20.7,0.10752
21.9,0.09194,6.9,0.01292,20.7,0.10752
21.9,0.09194,6.9,0.01292,20.6,0.10752
21.9,0.09199,6.9,0.01292,20.6,0.10752
21.9,0.09202,6.9,0.01292,20.5,0.10752
21.9,0.0921,6.9,0.01292,20.4,0.10752
21.8,0.09217,6.8,0.01292,20.4,0.10752
21.9,0.09221,6.8,0.01292,20.4,0.10756
21.8,0.09229,6.8,0.01292,20.3,0.10756
21.8,0.09239,6.8,0.01292,20.3,0.10756
21.8,0.0924,6.8,0.01292,20.2,0.10756
21.8,0.09252,6.7,0.01292,20.1,0.10756
21.8,0.09257,6.7,0.01292,20.1,0.10756
21.8,0.09258,6.7,0.01292,20,0.10756
21.8,0.0929,6.7,0.01292,20,0.10756
21.8,0.09292,6.7,0.01292,20,0.10756
21.8,0.09297,6.7,0.01292,19.9,0.10756
21.8,0.09304,6.6,0.01292,19.8,0.10756
21.8,0.09317,6.6,0.01292,19.8,0.10756
21.8,0.09329,6.6,0.01292,19.7,0.10756
21.8,0.09359,6.6,0.01292,19.7,0.10756
21.8,0.09362,6.5,0.01292,19.6,0.10756
21.8,0.0937,6.5,0.01292,19.5,0.10756
21.8,0.09386,6.5,0.01292,19.5,0.10756
21.8,0.09395,6.5,0.01292,19.5,0.10756
21.7,0.09398,6.5,0.01292,19.4,0.10756
21.8,0.09405,6.5,0.01292,19.4,0.10756
21.8,0.09415,6.4,0.01292,19.3,0.10756
21.7,0.09421,6.4,0.01292,19.3,0.10756
21.7,0.09421,6.4,0.01292,19.2,0.10756
21.7,0.09421,6.3,0.01292,19.1,0.10756
21.7,0.09421,6.3,0.01292,19.1,0.10756
21.7,0.09421,6.3,0.01292,19,0.10756
21.7,0.09426,6.3,0.01292,19,0.10756
21.7,0.09431,6.3,0.01292,18.9,0.10756
21.7,0.09433,6.2,0.01292,18.9,0.10756
21.7,0.0944,6.2,0.01292,18.9,0.10756
21.6,0.09462,6.2,0.01292,18.8,0.10756
21.7,0.09467,6.2,0.01292,18.7,0.10756
21.7,0.09505,6.2,0.01292,18.7,0.10756
21.7,0.09537,6.2,0.01292,18.7,0.10756
21.7,0.09544,6.1,0.01292,18.6,0.10756
21.7,0.09553,6.1,0.01292,18.6,0.10756
21.6,0.09568,6.1,0.01292,18.5,0.10756
21.7,0.09591,6.1,0.01292,18.5,0.10756
21.6,0.09634,6,0.01292,18.4,0.10756
21.6,0.09659,6.1,0.01292,18.4,0.10756
21.6,0.09686,6,0.01292,18.3,0.10756
21.7,0.0969,6,0.01292,18.3,0.10756
21.7,0.09699,6,0.01292,18.2,0.10756
21.6,0.09755,6,0.01292,18.1,0.10756
21.6,0.0978,6,0.01292,18.1,0.10756
21.6,0.09805,5.9,0.01292,18,0.10756
21.6,0.09811,5.9,0.01292,18,0.10756
21.6,0.09821,5.9,0.01292,18,0.10756
21.6,0.09857,5.9,0.01292,17.9,0.10756
21.6,0.0988,5.9,0.01292,17.9,0.10768
21.6,0.09903,5.9,0.01292,17.8,0.10768
21.6,0.09903,5.8,0.01292,17.8,0.10768
21.5,0.09917,5.8,0.01292,17.7,0.10768
21.5,0.09929,5.8,0.01292,17.7,0.10768
21.6,0.09948,5.8,0.01292,17.7,0.10768
21.6,0.09949,5.8,0.01292,17.6,0.10768
21.5,0.09959,5.8,0.01292,17.5,0.10768
21.6,0.10005,5.7,0.01292,17.5,0.10768
21.6,0.10032,5.7,0.01292,17.5,0.10768
21.5,0.10043,5.7,0.01292,17.4,0.10781
21.5,0.10061,5.7,0.01292,17.3,0.10781
21.6,0.10084,5.7,0.01292,17.3,0.10781
21.5,0.10087,5.6,0.01292,17.3,0.10782
21.6,0.10103,5.6,0.01292,17.2,0.10782
21.5,0.1013,5.6,0.01292,17.2,0.10782
21.6,0.1013,5.6,0.01292,17.1,0.10782
21.5,0.10153,5.6,0.01292,17.1,0.10782
21.5,0.10154,5.6,0.01292,17,0.10898
21.5,0.10159,5.5,0.01292,17,0.10898
21.5,0.10159,5.5,0.01292,16.9,0.10898
21.5,0.10191,5.5,0.01293,16.9,0.10898
21.5,0.10191,5.5,0.01293,16.9,0.10898
21.4,0.1021,5.5,0.01293,16.8,0.10898
21.5,0.1022,5.5,0.01293,16.8,0.10898
21.5,0.1022,5.4,0.01293,16.7,0.10898
21.5,0.10227,5.4,0.01296,16.7,0.10898
21.4,0.10227,5.4,0.01296,16.6,0.10898
21.5,0.1023,5.4,0.01296,16.6,0.10898
21.5,0.10235,5.4,0.01296,16.6,0.10898
21.5,0.10242,5.4,0.01296,16.5,0.10898
21.4,0.10263,5.4,0.01296,16.5,0.10898
21.4,0.10263,5.3,0.01296,16.4,0.10898
21.5,0.10264,5.3,0.01296,16.4,0.10898
21.4,0.10264,5.3,0.01302,16.4,0.10898
21.4,0.10264,5.3,0.01302,16.3,0.10898
21.4,0.10264,5.3,0.01303,16.3,0.10898
21.4,0.10264,5.3,0.01303,16.2,0.10898
21.4,0.10264,5.2,0.01303,16.2,0.10898
21.4,0.10264,5.2,0.01303,16.2,0.10898
21.4,0.10264,5.2,0.01306,16.1,0.10898
21.4,0.10264,5.2,0.01306,16.1,0.10898
21.4,0.10269,5.2,0.01317,16,0.10898
21.4,0.10269,5.2,0.01317,16,0.10898
21.5,0.10269,5.1,0.01317,15.9,0.10898
21.4,0.10269,5.1,0.01334,15.9,0.10898
21.4,0.10269,5.1,0.01334,15.9,0.10898
21.3,0.10269,5.1,0.01347,15.8,0.10898
21.4,0.10269,5.1,0.01359,15.8,0.10898
21.4,0.10269,5.1,0.01365,15.8,0.10898
21.4,0.10269,5,0.01379,15.7,0.10898
21.4,0.10269,5.1,0.01387,15.6,0.10898
21.4,0.10269,5.1,0.01387,15.6,0.10898
21.4,0.10269,5,0.01388,15.6,0.10898
21.3,0.10272,5,0.01392,15.5,0.10898
21.3,0.10272,4.8,0.01406,15.5,0.10898
21.4,0.10272,4.5,0.01406,15.5,0.10898
21.4,0.10279,4,0.01414,15.4,0.10898
21.4,0.10279,4,0.01416,15.4,0.10898
21.3,0.10279,3.9,0.01432,15.3,0.11019
21.3,0.10279,3.3,0.01442,15.3,0.11019
21.3,0.10282,2.8,0.01452,15.3,0.11019
21.3,0.10282,3.1,0.01462,15.3,0.11019
21.3,0.10282,2.8,0.01464,15.2,0.11019
21.3,0.10282,3,0.01484,15.2,0.11158
21.3,0.10282,2.7,0.01494,15.1,0.11158
21.3,0.10288,2.5,0.01507,15.1,0.11158
21.3,0.10288,2.1,0.01524,15,0.11158
21.3,0.10293,2,0.01532,15,0.11158
21.3,0.10293,1.9,0.01533,15,0.11158
21.3,0.10297,1.9,0.01553,15,0.11158
21.3,0.10308,1.9,0.01553,14.9,0.11158
21.2,0.1033,1.7,0.01556,14.9,0.11158
21.3,0.10336,1.4,0.01556,14.9,0.11158
21.2,0.10336,1.3,0.01559,14.8,0.11158
