PWP-0.25m,Normalized CAT-RMS,PVP-0.50m,Normalized CAT-RMS,PVP-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
0.02379,0,0.02087,0,0.00775,0
0.02386,0,0.02095,0,0.0078,0
0.02388,0,0.02038,0,0.00817,0
0.02408,0,0.02007,0,0.00763,0
0.02423,0,0.02022,0,0.00786,0
0.02397,0,0.02037,0,0.00793,0
0.02369,0,0.02089,0,0.00779,0
0.02387,0,0.02121,0,0.00807,0
0.02378,0,0.02088,0,0.0081,0
0.02438,0,0.02091,0,0.00818,0
0.0245,0,0.02106,0,0.00801,0
0.02404,0,0.02122,0,0.00798,0
0.0242,0,0.02079,0,0.00795,0
0.02422,0,0.02071,0,0.00797,0
0.0239,0,0.02124,0,0.00777,0
0.02413,0,0.02115,0,0.00807,0
0.02455,0,0.021,0,0.008,0
0.02411,0,0.02119,0,0.00801,0
0.02403,0,0.02084,0,0.00777,0
0.02411,0,0.02078,0,0.00768,0
0.02434,0,0.02139,0,0.00837,0
0.02447,0,0.02023,0,0.00806,0
0.02386,0,0.02092,0,0.00821,0
0.02368,0,0.02124,0,0.00873,0
0.0237,0,0.02089,0,0.00814,0
0.0239,0,0.02121,0,0.00775,0
0.02401,0,0.02111,0,0.00793,0
0.02378,0,0.02086,0,0.00804,0
0.02399,0,0.02086,0,0.00799,0
0.02393,0,0.02079,0,0.00823,0
0.0237,0,0.02073,0,0.00838,0
0.024,0,0.02109,0,0.00808,0
0.02408,0,0.02094,0,0.00822,0
0.02398,0,0.0208,0,0.00844,0
0.02376,0,0.02137,0,0.00838,0
0.02376,0,0.02111,0,0.0083,0
0.0243,0,0.02116,0,0.00856,0
0.02398,0,0.02132,0,0.00869,0
0.02455,0,0.02116,0,0.00828,0
0.02439,0,0.0213,0,0.00835,0
0.02393,0,0.02163,0,0.00862,0
0.02369,0,0.02116,0,0.00892,0
0.02383,0,0.02079,0,0.0085,0
0.02394,0,0.02152,0,0.0086,0
0.02402,0,0.02103,0,0.00888,0
0.02427,0,0.02158,0,0.0088,0
0.02417,0,0.02169,0,0.00857,0
0.02435,0,0.02107,0,0.00831,0
0.02436,0,0.02179,0,0.00893,0
0.02422,0,0.02185,0,0.00875,0
0.02463,0,0.02156,0,0.00903,0
0.02455,0,0.02181,0,0.00892,0
0.02454,0,0.02175,0,0.00904,0
0.02452,0,0.02141,0,0.00902,0
0.02424,0,0.02176,0,0.00892,0
0.0247,0,0.02145,0,0.00878,0
0.0248,0,0.0212,0,0.0084,0
0.02469,0,0.02159,0,0.00821,0
0.02466,0,0.02133,0,0.00851,0
0.0248,0,0.02171,0,0.00877,0
0.0249,0,0.02205,0,0.00885,0
0.02498,0,0.02153,0,0.00877,0
0.0249,0,0.02176,0,0.00857,0
0.0254,0,0.02196,0,0.00885,0
0.02522,0,0.02167,0,0.00917,0
0.02486,0,0.02174,0,0.00878,0
0.0252,0,0.02208,0,0.00903,0
0.02503,0,0.02124,0,0.00916,0
0.02511,0,0.02199,0,0.00938,0
0.02537,0,0.02184,0,0.00884,0
0.02538,0,0.02164,0,0.00927,0
0.0256,0,0.02203,0,0.00907,0
0.02558,0,0.02175,0,0.00926,0
0.02548,0,0.02149,0,0.00932,0
0.02504,0,0.02213,0,0.00946,0
0.02529,0,0.02213,0,0.00961,0
0.02519,0,0.02157,0,0.00934,0
0.02533,0,0.02209,0,0.00922,0
