MS-0.25m,Normalized CAT-RMS,MS-0.5m,Normalized CAT-RMS,MS-0.75m,Normalized CAT-RMS
x1,y1,x2,y2,x3,y3
19.3,0.04373,0.9,0.08263,36.2,0.1047
19.4,0.04384,1,0.08301,36.2,0.10528
19.3,0.04399,0.9,0.08334,36.2,0.10585
19.3,0.04423,0.9,0.08382,36.1,0.10629
19.3,0.04517,0.9,0.08437,36.2,0.1067
19.3,0.04529,1,0.08499,36.2,0.10716
19.3,0.04532,0.9,0.08561,36.2,0.10767
19.2,0.04539,1,0.08623,36.2,0.10796
19.3,0.04548,0.9,0.08683,36.2,0.10843
19.2,0.04555,1,0.08741,36.1,0.10901
19.2,0.04602,1,0.08821,36.2,0.10976
19.3,0.04607,1,0.08893,36.1,0.11003
19.4,0.04624,1,0.08957,36.1,0.11024
19.3,0.04638,1,0.08997,36.1,0.11034
19.2,0.04657,1,0.09041,36.1,0.11038
19.3,0.04662,1,0.09071,36.1,0.11038
19.3,0.04685,1,0.09101,36,0.11038
19.2,0.04709,1,0.09126,36.1,0.11038
19.4,0.04736,1,0.09149,36,0.11038
19.2,0.0479,1,0.09176,36,0.1104
19.3,0.04853,1,0.09189,36,0.1104
19.2,0.04917,1.1,0.09196,36,0.1104
19.3,0.04928,1.1,0.09199,36,0.1104
19.3,0.04938,1,0.09202,36,0.1104
19.1,0.04938,1,0.09202,36,0.1104
19.3,0.04938,1,0.09202,35.9,0.1104
19.2,0.04938,1.1,0.09202,36,0.1104
19.2,0.04938,1.1,0.09202,36,0.1104
19.2,0.04942,1,0.09205,36,0.1104
19.3,0.04942,0.9,0.09207,35.8,0.1104
19.3,0.04942,1.1,0.09211,35.8,0.1104
19.2,0.04942,1,0.09214,35.9,0.1104
19.3,0.04942,1.1,0.09223,35.8,0.1104
19.2,0.04942,1.1,0.0923,35.9,0.1104
19.2,0.04942,1,0.09236,35.9,0.1104
19.3,0.04942,1,0.0924,35.9,0.1104
19.2,0.04942,1,0.09245,35.7,0.1104
19.2,0.04942,1,0.09248,35.8,0.1104
19.2,0.04942,1.1,0.09248,35.8,0.1104
19.1,0.04942,1.1,0.09252,35.8,0.1104
19.2,0.04953,1.1,0.09252,35.7,0.1104
19.2,0.0506,1,0.0927,35.6,0.1104
19.1,0.05263,1,0.0931,35.7,0.1104
19.3,0.05497,1.1,0.0937,35.7,0.1104
19.1,0.0568,1.1,0.09408,35.6,0.1104
19.1,0.05884,1,0.09444,35.6,0.1104
19.2,0.06134,1,0.09479,35.7,0.1104
19,0.06312,1,0.09506,35.7,0.1104
19.2,0.0642,1,0.09538,35.6,0.1104
19.1,0.06535,1.1,0.09574,35.6,0.1104
19,0.06732,1.1,0.09619,35.6,0.1104
19.2,0.06908,1.1,0.09642,35.6,0.1104
19.2,0.07024,1,0.0968,35.6,0.1104
19.1,0.07182,1,0.09709,35.5,0.1104
19.1,0.07271,1,0.09723,35.5,0.1104
19.1,0.07382,1.1,0.09752,35.4,0.1104
19.1,0.07444,0.9,0.09758,35.5,0.1104
19.2,0.07527,1,0.09783,35.4,0.1104
19.2,0.076,1,0.09794,35.4,0.1104
19.2,0.07675,1.1,0.09839,35.4,0.1104
19.2,0.07726,1,0.09881,35.3,0.1104
19.1,0.07801,1.1,0.09904,35.3,0.1104
19.1,0.07925,1,0.09924,35.4,0.1104
19.2,0.08035,1,0.09943,35.2,0.1104
19.2,0.08093,0.9,0.09961,35.3,0.1104
19.2,0.08237,0.9,0.09997,35.3,0.1104
19.1,0.08401,1,0.10023,35.2,0.1104
19.1,0.08631,0.9,0.10061,35.1,0.1104
19,0.09001,1,0.10111,35.2,0.1104
19.1,0.09338,1,0.10148,35.1,0.1104
19.1,0.09612,1,0.10202,35.2,0.1104
19.2,0.09853,1,0.10239,35.1,0.1104
19.1,0.10231,0.9,0.10268,35,0.1104
19,0.10574,1,0.1031,35,0.1104
19,0.1092,0.9,0.10357,35,0.1104
19.1,0.11199,1,0.10407,35,0.1104
19.1,0.11463,0.9,0.1045,34.9,0.1104
19.1,0.11698,0.9,0.10496,35,0.1104
19,0.11904,0.9,0.1055,34.9,0.1104
19,0.12175,1,0.10625,34.8,0.1104
19.2,0.12464,0.8,0.10695,34.8,0.1104
19.1,0.12758,0.9,0.10767,34.9,0.1104
19.1,0.13016,0.9,0.10825,34.8,0.1104
19.1,0.13231,0.8,0.10894,34.8,0.1104
19.2,0.13389,0.9,0.10951,34.8,0.1104
19.1,0.13515,0.9,0.11002,34.8,0.1104
19.1,0.13736,0.8,0.11039,34.8,0.1104
18.9,0.14039,0.7,0.11079,34.8,0.1104
19.2,0.14311,0.8,0.11109,34.7,0.1104
19.1,0.14624,0.7,0.11132,34.6,0.1104
19,0.15018,0.7,0.11154,34.6,0.1104
19,0.1538,0.7,0.11173,34.6,0.1104
19.1,0.15715,0.7,0.11192,34.7,0.1104
19,0.15983,0.6,0.11214,34.5,0.1104
19,0.16185,0.7,0.11239,34.5,0.1104
19,0.16364,0.7,0.11268,34.4,0.1104
19.1,0.16535,0.7,0.11296,34.4,0.1104
18.9,0.1679,0.6,0.11332,34.5,0.1104
19,0.16955,0.6,0.11357,34.4,0.1104
19,0.17111,0.6,0.11391,34.4,0.1104
19,0.17288,0.6,0.11417,34.3,0.1104
18.9,0.1745,0.6,0.11454,34.3,0.1104
19,0.17632,0.6,0.11495,34.3,0.1104
19,0.17809,0.6,0.11533,34.2,0.1104
19,0.18036,0.6,0.11591,34.3,0.1104
19,0.18253,0.6,0.11621,34.2,0.1104
19,0.18534,0.6,0.11652,34.2,0.1104
19,0.18759,0.6,0.11677,34.2,0.1104
19.1,0.19024,0.6,0.11696,34.1,0.1104
19,0.19259,0.6,0.11722,34.1,0.1104
19,0.19536,0.6,0.11751,34,0.1104
18.9,0.19763,0.6,0.1178,34,0.1104
18.9,0.19917,0.6,0.11791,34,0.1104
18.9,0.20178,0.6,0.11808,34,0.1104
18.9,0.20393,0.5,0.11827,33.9,0.1104
18.9,0.20571,0.5,0.11845,33.9,0.1104
19,0.20757,0.5,0.11858,33.8,0.1104
18.9,0.20959,0.5,0.11874,33.8,0.1104
18.9,0.21211,0.5,0.11892,33.8,0.1104
18.9,0.21553,0.5,0.11923,33.7,0.1104
18.9,0.21949,0.5,0.11952,33.7,0.1104
18.9,0.2215,0.5,0.11975,33.6,0.1104
18.8,0.22429,0.5,0.12003,33.6,0.1104
18.8,0.22682,0.4,0.12029,33.6,0.1104
19,0.22945,0.4,0.12061,33.6,0.1104
19,0.22991,0.4,0.12089,33.6,0.1104
18.9,0.23437,0.4,0.12115,33.5,0.1104
18.8,0.23817,0.4,0.12142,33.5,0.1104
18.8,0.24087,0.4,0.1217,33.4,0.1104
18.9,0.24289,0.4,0.12194,33.4,0.1104
18.8,0.24521,0.4,0.12215,33.4,0.1104
18.8,0.2475,0.4,0.12241,33.3,0.1104
18.8,0.24825,0.4,0.12263,33.3,0.1104
18.9,0.24926,0.4,0.12279,33.3,0.1104
18.8,0.25013,0.3,0.12291,33.2,0.1104
18.7,0.25091,0.3,0.1231,33.2,0.1104
18.8,0.25117,0.4,0.12328,33.2,0.1104
18.8,0.25154,0.3,0.12343,33.2,0.1104
18.8,0.25211,0.3,0.12356,33.2,0.1104
18.8,0.25251,0.3,0.12366,33.2,0.1104
18.7,0.25305,0.3,0.12383,33,0.1104
18.8,0.25333,0.3,0.12392,33.1,0.1104
18.8,0.25354,0.3,0.12398,33,0.1104
18.8,0.25363,0.3,0.12402,33,0.1104
18.7,0.25374,0.3,0.12402,32.9,0.1104
18.7,0.25392,0.3,0.12404,32.9,0.1104
18.8,0.25392,0.3,0.12407,32.8,0.1104
18.8,0.25466,0.3,0.1241,32.9,0.1104
18.7,0.25494,0.3,0.12411,32.8,0.1104
18.8,0.25564,0.3,0.12412,32.7,0.1104
18.6,0.25665,0.3,0.12412,32.7,0.1104
18.7,0.25764,0.2,0.12413,32.7,0.1104
18.7,0.25884,0.2,0.12414,32.7,0.1104
18.7,0.26135,0.2,0.12414,32.6,0.1104
18.8,0.26325,0.2,0.12415,32.6,0.1104
18.7,0.26606,0.2,0.12421,32.5,0.1104
18.6,0.26816,0.2,0.12422,32.6,0.1104
18.8,0.27023,0.2,0.12425,32.5,0.1104
18.6,0.27137,0.2,0.12425,32.4,0.1104
18.49,0.27174,0.2,0.12426,32.3,0.1104
18.49,0.27306,0.2,0.12426,32.4,0.1104
18.7,0.27311,0.2,0.12427,32.3,0.1104
18.49,0.27509,0.2,0.1243,32.3,0.1104
18.49,0.27657,0.2,0.12438,32.2,0.1104
18.6,0.27772,0.2,0.12441,32.3,0.1104
18.49,0.27916,0.2,0.12448,32.3,0.1104
18.49,0.28141,0.2,0.12457,32.1,0.1104
18.49,0.28379,0.2,0.12462,32,0.1104
18.6,0.28508,0.2,0.12463,32.1,0.1104
18.6,0.28708,0.2,0.12477,32,0.1104
18.49,0.28883,0.2,0.125,31.9,0.1104
18.6,0.29156,0.2,0.12515,31.9,0.1104
18.49,0.29487,0.2,0.12564,31.9,0.1104
18.7,0.29824,0.2,0.12616,31.9,0.1104
18.6,0.30112,0.2,0.12665,31.8,0.1104
18.4,0.30308,0.2,0.12711,31.8,0.1104
18.49,0.30583,0.2,0.12771,31.8,0.1104
18.49,0.30785,0.2,0.12842,31.8,0.1104
18.49,0.31026,0.2,0.12928,31.7,0.1104
18.49,0.31273,0.2,0.1302,31.7,0.1104
18.4,0.31452,0.2,0.13093,31.7,0.1104
18.49,0.31652,0.2,0.13168,31.7,0.1104
18.49,0.31839,0.2,0.13229,31.6,0.1104
18.3,0.32046,0.2,0.13317,31.6,0.1104
18.4,0.3224,0.2,0.13381,31.4,0.1104
18.4,0.32458,0.2,0.13456,31.5,0.1104
18.4,0.32675,0.1,0.13501,31.5,0.11042
18.3,0.32871,0.1,0.13575,31.4,0.11042
18.4,0.33133,0.1,0.13649,31.3,0.11042
18.3,0.33331,0.1,0.13712,31.3,0.11042
18.3,0.33581,0.1,0.13813,31.2,0.11042
18.4,0.33793,0.1,0.13894,31.3,0.11042
18.3,0.33947,0.1,0.1397,31.2,0.11042
18.4,0.34108,0.1,0.14048,31.2,0.11042
18.3,0.34277,0.1,0.14112,31.1,0.11042
18.3,0.345,0.1,0.14184,31,0.11042
18.3,0.34709,0.1,0.14261,31.2,0.11042
18.3,0.3487,0.1,0.14325,31.1,0.11042
18.2,0.35129,0.1,0.14427,31.1,0.11042
18.1,0.35394,0.1,0.14532,31,0.11042
18.2,0.35662,0.1,0.14657,30.9,0.11042
18.3,0.3596,0.1,0.14751,30.8,0.11042
18.2,0.36155,0.1,0.14823,30.9,0.11042
18.2,0.36385,0.1,0.14873,30.8,0.11042
18.2,0.36593,0.1,0.14933,30.8,0.11042
18.1,0.36884,0.1,0.15003,30.7,0.11042
18.1,0.37154,0.1,0.15091,30.7,0.11042
18.1,0.3737,0.1,0.1514,30.7,0.11042
18.1,0.37652,0.1,0.15183,30.6,0.11042
18.1,0.37946,0.1,0.15231,30.6,0.11042
18.1,0.38292,0.1,0.15262,30.6,0.11042
18.1,0.38645,0.1,0.15324,30.5,0.11042
18,0.38937,0.1,0.15344,30.5,0.11042
18.2,0.39209,0.1,0.15366,30.5,0.11042
18,0.39529,0.1,0.15388,30.4,0.11042
18.1,0.39894,0.1,0.15426,30.4,0.11042
18.1,0.40219,0.1,0.15439,30.4,0.11042
18,0.4065,0.1,0.15467,30.4,0.11042
18,0.41001,0.1,0.15494,30.2,0.11042
18,0.41421,0.1,0.15531,30.3,0.11042
18.1,0.4178,0.1,0.15541,30.1,0.11042
18,0.42172,0.1,0.1556,30.1,0.11042
18,0.42593,0.1,0.15579,30.2,0.11042
18.1,0.42794,0.1,0.15584,30.1,0.11042
18,0.431,0.1,0.15592,30.2,0.11042
18,0.43297,0.1,0.15595,30.1,0.11042
18,0.43481,0.1,0.15601,30,0.11042
18,0.43636,0.1,0.1561,29.9,0.11042
17.9,0.43879,0.1,0.15616,29.9,0.11042
17.9,0.4413,0.1,0.15625,29.9,0.11042
18,0.44416,0.1,0.15634,29.8,0.11042
18,0.44728,0.1,0.15654,29.8,0.11042
18,0.44931,0.1,0.15669,29.8,0.11042
17.9,0.45113,0.1,0.15679,29.7,0.11042
17.8,0.45326,0.1,0.15689,29.7,0.11042
17.8,0.45531,0.1,0.15699,29.7,0.11042
18,0.45678,0.1,0.15708,29.7,0.11042
18,0.45805,0.1,0.15719,29.6,0.11042
17.9,0.45959,0.1,0.15726,29.5,0.11042
17.9,0.46175,0.1,0.15738,29.5,0.11042
17.8,0.46417,0.1,0.15758,29.4,0.11042
17.9,0.4665,0.1,0.15774,29.4,0.11042
17.9,0.46853,0.1,0.15789,29.3,0.11042
17.9,0.47016,0.1,0.15811,29.3,0.11042
17.8,0.47226,0.1,0.1583,29.3,0.11042
17.9,0.47379,0.1,0.15848,29.3,0.11042
17.8,0.47532,0.1,0.15862,29.3,0.11042
17.8,0.47704,0.1,0.15879,29.2,0.11042
17.9,0.47915,0.1,0.15899,29.2,0.11042
17.8,0.48104,0.1,0.15918,29.2,0.11042
17.9,0.48318,0.1,0.15941,29.1,0.11042
17.9,0.48489,0.1,0.15965,29.1,0.11042
17.8,0.4868,0.1,0.15987,29.1,0.11042
17.8,0.48907,0.1,0.16008,29.1,0.11042
17.7,0.49152,0.1,0.16026,29,0.11042
17.8,0.49406,0.1,0.16053,29,0.11042
17.8,0.49597,0.1,0.16073,29,0.11042
17.6,0.49727,0.1,0.16097,28.9,0.11042
17.7,0.49874,0.1,0.16113,28.9,0.11042
17.7,0.50157,0.1,0.16131,28.9,0.11042
17.7,0.50432,0.1,0.16161,28.9,0.11042
17.7,0.50653,0.1,0.16178,28.8,0.11042
17.7,0.50884,0.1,0.16194,28.8,0.11042
17.6,0.51065,0.1,0.16211,28.8,0.11042
17.6,0.51196,0.1,0.16217,28.7,0.11042
17.6,0.51328,0.1,0.1623,28.6,0.11042
17.7,0.51552,0.1,0.16238,28.5,0.11042
17.6,0.51636,0.1,0.16249,28.6,0.11042
17.5,0.51772,0.1,0.16259,28.5,0.11042
17.6,0.52013,0.1,0.16265,28.5,0.11042
17.5,0.52237,0.1,0.16272,28.5,0.11042
17.6,0.52454,0.1,0.16282,28.4,0.11042
17.6,0.52598,0.1,0.16291,28.3,0.11042
17.6,0.52799,0.1,0.16302,28.4,0.11042
17.6,0.52973,0.1,0.16313,28.3,0.11042
17.6,0.53183,0.1,0.16317,28.2,0.11042
17.5,0.53394,0.1,0.16323,28.3,0.11042
17.4,0.53653,0.1,0.16335,28.2,0.11042
17.4,0.53923,0.1,0.16347,28.2,0.11042
17.3,0.54123,0.1,0.16356,28.1,0.11042
17.4,0.54267,0.1,0.16362,28.1,0.11042
17.4,0.5445,0.1,0.16374,28,0.11042
17.4,0.54563,0.1,0.1639,28,0.11042
17.5,0.5488,0.1,0.16422,28,0.11042
17.3,0.55112,0.1,0.1643,27.9,0.11042
17.3,0.55416,0.1,0.1644,28,0.11042
17.4,0.55638,0.1,0.16448,27.9,0.11042
17.4,0.55887,0.1,0.16457,27.8,0.11042
17.3,0.56122,0.1,0.1646,27.8,0.11042
17.3,0.5637,0.1,0.16471,27.8,0.11042
17.4,0.56636,0.1,0.16489,27.7,0.11042
17.3,0.56899,0.1,0.16503,27.7,0.11042
17.3,0.57223,0.1,0.16517,27.7,0.11042
17.3,0.57582,0.1,0.16534,27.6,0.11042
17.3,0.57833,0.1,0.16556,27.6,0.11042
17.4,0.58019,0.1,0.16569,27.6,0.11042
17.3,0.58288,0.1,0.16586,27.5,0.11042
17.1,0.58601,0.1,0.16599,27.5,0.11042
17.3,0.58978,0.1,0.16616,27.5,0.11042
17.3,0.59158,0.1,0.16627,27.4,0.11042
17.3,0.59241,0.1,0.1663,27.4,0.11042
17.1,0.59446,0.1,0.16647,27.3,0.11042
17.3,0.59731,0.1,0.16678,27.3,0.11042
17.2,0.59994,0.1,0.16704,27.3,0.11042
17.2,0.60129,0.1,0.16716,27.3,0.11042
17.2,0.60393,0.1,0.16741,27.2,0.11042
17.1,0.60672,0.1,0.16753,27.2,0.11042
17.2,0.61083,0.1,0.16762,27.1,0.11042
17.2,0.61373,0.1,0.16764,27.1,0.11042
17.2,0.61591,0.1,0.16778,27.1,0.11042
17.1,0.61939,0.1,0.16799,27.1,0.11042
17,0.62061,0.1,0.16803,27,0.11042
17.1,0.62126,0.1,0.16814,26.9,0.11042
17,0.6237,0.1,0.16826,26.9,0.11042
17,0.62576,0.1,0.1685,26.9,0.11042
17,0.62684,0.1,0.16867,26.9,0.11042
17.1,0.62747,0.1,0.16878,26.8,0.11042
17,0.6296,0.1,0.16897,26.8,0.11042
17.1,0.63202,0.1,0.1695,26.7,0.11042
17.1,0.63346,0.1,0.16974,26.8,0.11042
17,0.63489,0.1,0.16995,26.7,0.11042
16.9,0.63622,0.1,0.17008,26.7,0.11042
17,0.63773,0.1,0.17031,26.6,0.11042
17,0.63876,0.1,0.17057,26.6,0.11042
17,0.64056,0.1,0.17066,26.6,0.11042
17,0.6429,0.1,0.17088,26.6,0.11042
16.9,0.64519,0.1,0.17108,26.5,0.11042
16.8,0.64892,0.1,0.17149,26.5,0.11042
16.9,0.65202,0.1,0.17184,26.5,0.11042
17,0.65379,0.1,0.17191,26.4,0.11042
17,0.65522,0.1,0.17219,26.3,0.11042
16.9,0.65645,0.1,0.17239,26.3,0.11042
17,0.65802,0.1,0.17254,26.3,0.11042
17,0.66116,0.1,0.17285,26.2,0.11042
16.8,0.66377,0.1,0.1731,26.2,0.11042
16.8,0.66696,0.1,0.17333,26.2,0.11042
16.9,0.66843,0.1,0.17336,26.2,0.11042
16.9,0.67125,0.1,0.17337,26.1,0.11042
16.9,0.67327,0.1,0.17337,26.1,0.11042
16.8,0.67463,0.1,0.17337,26,0.11042
16.8,0.67661,0.1,0.17343,26,0.11042
16.8,0.67816,0.1,0.17354,26,0.11042
16.8,0.68006,0.1,0.1736,25.9,0.11042
16.8,0.68263,0.1,0.1736,25.9,0.11042
16.8,0.68513,0.1,0.17366,25.8,0.11042
16.8,0.68677,0.1,0.17374,25.8,0.11042
16.9,0.68803,0.1,0.17383,25.8,0.11042
16.8,0.68933,0.1,0.17392,25.8,0.11042
16.7,0.69005,0.1,0.17431,25.7,0.11042
16.8,0.69106,0.1,0.17487,25.7,0.11042
16.6,0.6921,0.1,0.17543,25.6,0.11042
16.7,0.69321,0.1,0.1758,25.6,0.11042
16.7,0.69464,0.1,0.17624,25.6,0.11042
16.7,0.69593,0.1,0.17649,25.6,0.11042
16.8,0.69702,0.1,0.17678,25.5,0.11042
16.7,0.69807,0.1,0.17709,25.5,0.11042
16.7,0.69905,0.1,0.1774,25.5,0.11042
16.6,0.70048,0.1,0.17778,25.4,0.11042
16.7,0.7019,0.1,0.17849,25.4,0.11042
16.7,0.70305,0.1,0.17896,25.3,0.11042
16.6,0.70392,0.1,0.17937,25.3,0.11042
16.6,0.70538,0.1,0.17991,25.3,0.11042
16.6,0.7062,0.1,0.18025,25.3,0.11042
16.6,0.70727,0.1,0.18058,25.2,0.11042
16.6,0.70814,0.1,0.18081,25.2,0.11042
16.6,0.71023,0.1,0.181,25.1,0.11042
16.5,0.71174,0.1,0.18119,25.1,0.11042
16.6,0.71261,0.1,0.18154,25,0.11042
16.5,0.71289,0.1,0.18195,25,0.11042
16.6,0.714,0.1,0.18236,25,0.11042
16.6,0.71495,0.1,0.18298,25,0.11042
16.5,0.71565,0.1,0.18351,24.9,0.11042
16.5,0.71595,0.1,0.18441,24.9,0.11042
16.6,0.71603,0.1,0.18522,24.9,0.11042
16.4,0.71643,0.1,0.18632,24.8,0.11042
16.4,0.71681,0.1,0.18724,24.8,0.11042
16.5,0.71714,0.1,0.18786,24.8,0.11042
16.4,0.71725,0.1,0.18851,24.7,0.11042
16.5,0.71781,0.1,0.18924,24.7,0.11042
16.5,0.71849,0.1,0.19017,24.7,0.11042
16.4,0.71861,0.1,0.1911,24.6,0.11042
16.4,0.71861,0.1,0.19195,24.6,0.11042
16.3,0.71868,0.1,0.19282,24.6,0.11042
16.3,0.71877,0.1,0.19367,24.5,0.11042
16.4,0.71882,0.1,0.19442,24.5,0.11042
16.5,0.71888,0.1,0.19529,24.5,0.11042
16.4,0.71906,0.1,0.1962,24.4,0.11042
16.1,0.71908,0.1,0.19732,24.3,0.11042
16.4,0.7193,0.1,0.19851,24.3,0.11042
16.5,0.71966,0.1,0.19952,24.3,0.11042
16.3,0.71981,0.1,0.20081,24.3,0.11042
16.4,0.71984,0.1,0.20192,24.2,0.11042
16.3,0.71984,0.1,0.20303,24.2,0.11042
16.3,0.71984,0.1,0.20445,24.1,0.11042
16.3,0.71987,0.1,0.20594,24.1,0.11042
16.3,0.72006,0.1,0.20739,24.1,0.11042
16.3,0.7201,0.1,0.20878,24.1,0.11042
16.2,0.72014,0.1,0.21041,24,0.11042
16.2,0.72018,0.1,0.21196,24,0.11042
16.2,0.72033,0.1,0.21378,23.9,0.11042
16.2,0.72045,0.1,0.21561,23.9,0.11042
16.2,0.72045,0.1,0.2171,23.9,0.11042
16.2,0.72067,0.1,0.21867,23.8,0.11042
16.2,0.72101,0.1,0.21968,23.8,0.11042
16.2,0.7219,0.1,0.22158,23.8,0.11042
16.2,0.72228,0.1,0.22326,23.8,0.11042
16.1,0.72247,0.1,0.22466,23.7,0.11042
16.3,0.72275,0.1,0.22608,23.7,0.11042
16.2,0.72275,0.1,0.22755,23.6,0.11042
16.2,0.72276,0.1,0.22899,23.6,0.11042
16.1,0.72297,0.1,0.23064,23.6,0.11042
16.2,0.72311,0.1,0.23179,23.5,0.11042
16.1,0.72366,0.1,0.23316,23.5,0.11042
16.2,0.72442,0.1,0.23434,23.5,0.11042
16,0.72477,0.1,0.23539,23.5,0.11042
16.1,0.72508,0.1,0.23638,23.4,0.11042
16.1,0.72516,0.1,0.2373,23.4,0.11042
16.1,0.72562,0.1,0.23811,23.3,0.11042
16.1,0.72576,0.1,0.23891,23.3,0.11042
16.1,0.72633,0.1,0.23989,23.2,0.11042
16.1,0.7265,0.1,0.24097,23.2,0.11042
16,0.727,0.1,0.24216,23.2,0.11042
16,0.72713,0.1,0.2433,23.1,0.11042
15.9,0.72759,0.1,0.24442,23.1,0.11042
15.9,0.72759,0.1,0.24564,23,0.11042
15.9,0.72764,0.1,0.24684,23,0.11042
16,0.72791,0.1,0.2481,23,0.11042
15.9,0.72843,0.1,0.24934,23,0.11042
16,0.72848,0.1,0.25034,23,0.11042
15.9,0.72868,0.1,0.25133,22.9,0.11042
15.9,0.72886,0.1,0.25259,22.9,0.11042
15.8,0.72906,0.1,0.25359,22.9,0.11042
15.9,0.72944,0.1,0.25473,22.8,0.11042
15.9,0.72955,0.1,0.25582,22.8,0.11042
15.9,0.72962,0.1,0.25699,22.7,0.11042
15.9,0.72996,0.1,0.25816,22.7,0.11042
15.9,0.73008,0.1,0.25917,22.7,0.11042
15.9,0.73019,0.1,0.25999,22.6,0.11042
15.9,0.73069,0.1,0.26088,22.6,0.11042
15.9,0.73081,0.1,0.26179,22.5,0.11042
15.9,0.73127,0.1,0.26257,22.5,0.11042
15.9,0.73218,0.1,0.26365,22.5,0.11042
15.9,0.73307,0.1,0.26445,22.4,0.11042
15.7,0.73455,0.1,0.2652,22.4,0.11042
15.7,0.7361,0.1,0.26592,22.4,0.11042
15.8,0.7366,0.1,0.26647,22.4,0.11042
15.8,0.73702,0.1,0.26691,22.3,0.11042
15.7,0.73751,0.1,0.26759,22.3,0.11042
15.8,0.73841,0.1,0.26833,22.3,0.11042
15.7,0.73948,0.1,0.26907,22.3,0.11042
15.8,0.74078,0.1,0.2698,22.3,0.11042
15.7,0.74148,0.1,0.27034,22.1,0.11042
15.7,0.7423,0.1,0.27086,22.1,0.11042
15.8,0.74321,0.1,0.27148,22.1,0.11042
15.7,0.74436,0.1,0.27247,22.1,0.11042
15.7,0.74531,0.1,0.27324,22,0.11042
15.6,0.74589,0.1,0.27404,22,0.11042
15.6,0.74624,0.1,0.27488,22,0.11042
15.6,0.74645,0.1,0.2758,21.9,0.11042
15.6,0.74716,0.1,0.27685,21.9,0.11042
15.6,0.74742,0.1,0.27795,21.9,0.11042
15.8,0.74786,0.1,0.27913,21.8,0.11042
15.6,0.74915,0.1,0.2806,21.8,0.11042
15.6,0.74963,0.1,0.28171,21.8,0.11042
15.7,0.75049,0.1,0.2828,21.7,0.11042
15.6,0.75139,0.1,0.28385,21.7,0.11042
15.6,0.75214,0.1,0.28483,21.7,0.11042
15.6,0.75315,0.1,0.28581,21.7,0.11042
15.5,0.7544,0.1,0.28685,21.6,0.11042
15.5,0.75553,0.1,0.28767,21.6,0.11042
15.5,0.75674,0.1,0.28862,21.5,0.11042
15.6,0.75805,0.1,0.28954,21.5,0.11042
15.5,0.75923,0.1,0.29033,21.5,0.11042
15.5,0.76037,0.1,0.29121,21.4,0.11042
15.5,0.76158,0.1,0.29226,21.4,0.11042
15.39,0.76271,0.1,0.29318,21.3,0.11042
15.5,0.7643,0.1,0.29409,21.3,0.11042
15.5,0.76536,0.1,0.29507,21.3,0.11042
15.5,0.76653,0.1,0.29615,21.3,0.11042
15.39,0.76769,0.1,0.29694,21.2,0.11042
15.39,0.76848,0.1,0.29765,21.2,0.11042
15.39,0.76921,0.1,0.29827,21.1,0.11042
15.5,0.76991,0.1,0.29877,21.1,0.11042
15.39,0.7703,0.1,0.29935,21.1,0.11042
15.39,0.77061,0.1,0.29987,21.1,0.11042
15.39,0.77169,0.1,0.30022,21.1,0.11042
15.39,0.7722,0.1,0.30047,21.1,0.11042
15.39,0.77265,0.1,0.30066,21,0.11042
15.3,0.77535,0.1,0.30096,20.9,0.11042
15.39,0.77719,0.1,0.30138,20.9,0.11042
15.3,0.7801,0.1,0.30174,20.9,0.11042
15.3,0.7816,0.1,0.30231,20.9,0.11042
15.39,0.78286,0.1,0.3028,20.8,0.11042
15.3,0.78421,0.1,0.30342,20.8,0.11044
15.3,0.78505,0.1,0.30402,20.7,0.11044
15.39,0.78627,0.1,0.30485,20.7,0.11044
15.3,0.78753,0.1,0.30566,20.7,0.11044
15.3,0.78873,0.1,0.30655,20.6,0.11044
15.3,0.79007,0.1,0.30717,20.7,0.11044
15.2,0.79147,0.1,0.30783,20.6,0.11044
15.2,0.79226,0.1,0.30836,20.6,0.11044
15.3,0.79357,0.1,0.30915,20.5,0.11044
15.2,0.79482,0.1,0.30991,20.5,0.11045
15.2,0.79603,0.1,0.31069,20.5,0.11047
15.1,0.79697,0.1,0.31144,20.5,0.11054
15.2,0.79833,0.1,0.31235,20.4,0.11054
15.2,0.79909,0.1,0.31323,20.4,0.11058
15.2,0.79952,0.1,0.31394,20.4,0.11064
15.1,0.79991,0.1,0.31472,20.4,0.11068
15.2,0.79999,0.1,0.31552,20.3,0.11075
15.1,0.79999,0.1,0.31606,20.3,0.11079
15.2,0.80003,0.1,0.31688,20.3,0.11088
15.1,0.80003,0.1,0.31774,20.2,0.111
15.1,0.80006,0.1,0.31847,20.2,0.11107
15.1,0.80041,0.1,0.31901,20.2,0.11112
15,0.8007,0.1,0.31978,20.1,0.1112
15.2,0.80129,0.1,0.32033,20.1,0.1112
15.1,0.80155,0.1,0.32067,20.1,0.1112
15.1,0.80191,0.1,0.32093,20,0.11122
14.9,0.80216,0.1,0.32103,20,0.11122
15.1,0.80216,0.1,0.32118,20,0.11122
15,0.80231,0.1,0.3213,19.9,0.11122
15,0.80237,0.1,0.32139,19.9,0.11122
15,0.80237,0.1,0.32147,19.8,0.11122
14.9,0.80238,0.1,0.32163,19.8,0.11122
14.9,0.8027,0.1,0.32185,19.8,0.11122
15,0.80327,0.1,0.32196,19.8,0.11122
14.8,0.80341,0.1,0.32225,19.7,0.11122
