CAT-RMS,Time(s),Ch90-92,S1Linear displacement sensor,Time(s),Slope surface,Horizontal crest platform
,625,0,,250707 14:41:42,0,0.4
,626,0,,250707 14:41:46,0,0.4
,627,0,,250707 14:41:50,0,0.3
,628,0,,250707 14:41:54,0,0.4
,629,0,,250707 14:41:58,0,0.4
,630,0,,250707 14:42:02,0,0.4
,631,0,,250707 14:42:06,0,0.4
,632,0,,250707 14:42:10,0,0.4
,633,0,,250707 14:42:14,0,0.4
,634,0,,250707 14:42:18,0,0.4
,635,0,,250707 14:42:22,0,0.4
,636,0,,250707 14:42:26,0,0.4
,637,0,,250707 14:42:30,0,0.4
,638,0,,250707 14:42:34,0,0.4
,639,0,,250707 14:42:38,0,0.4
,640,0,,250707 14:42:42,0,0.4
,641,0,,250707 14:42:46,0,0.4
,642,0,,250707 14:42:50,0,0.4
,643,0,,250707 14:42:54,0,0.4
,644,0,,250707 14:42:58,0,0.4
,645,0,,250707 14:43:02,0,0.4
,646,0,,250707 14:43:06,0,0.4
,647,0,,250707 14:43:10,0,0.4
,648,0,,250707 14:43:14,0,0.4
,649,0,,250707 14:43:18,0,0.4
,650,0,,250707 14:43:22,0,0.4
,651,0,,250707 14:43:26,0,0.4
,652,0,,250707 14:43:30,0,0.4
,653,0,,250707 14:43:34,0,0.4
,654,0,,250707 14:43:38,0,0.4
,655,0,,250707 14:43:42,0,0.4
,656,0,,250707 14:43:46,0,0.4
,657,0,,250707 14:43:50,0,0.4
,658,0,,250707 14:43:54,0,0.4
,659,0,,250707 14:43:58,0,0.4
,660,0,,250707 14:44:02,0,0.4
,661,0,,250707 14:44:06,0,0.4
,662,0,,250707 14:44:10,0,0.4
,663,0,,250707 14:44:14,0,0.4
,664,0,,250707 14:44:18,0,0.4
,665,0,,250707 14:44:22,0,0.4
,666,0,,250707 14:44:26,0,0.4
,667,0,,250707 14:44:30,0,0.4
,668,0,,250707 14:44:34,0,0.4
,669,0,,250707 14:44:38,0,0.4
,670,0,,250707 14:44:42,0,0.4
,671,0,,250707 14:44:46,0,0.4
,672,0,,250707 14:44:50,0,0.4
,673,0,,250707 14:44:54,0,0.4
,674,0,,250707 14:44:58,0,0.4
,675,0,,250707 14:45:02,0,0.4
,676,0,,250707 14:45:06,0.1,0.4
,677,0,,250707 14:45:10,0,0.4
,678,0,,250707 14:45:14,0,0.4
,679,0,,250707 14:45:18,0,0.4
,680,0,,250707 14:45:22,0,0.4
,681,0,,250707 14:45:26,0,0.4
,682,0,,250707 14:45:30,0,0.4
,683,0,,250707 14:45:34,0,0.4
,684,0,,250707 14:45:38,0,0.4
,685,0,,250707 14:45:42,0,0.4
,686,0,,250707 14:45:46,0,0.4
,687,0,,250707 14:45:50,0,0.4
,688,0,,250707 14:45:54,0,0.4
,689,0,,250707 14:45:58,0,0.4
,690,0,,250707 14:46:02,0,0.4
,691,0,,250707 14:46:06,0,0.4
,692,0,,250707 14:46:10,0,0.4
,693,0,,250707 14:46:14,0,0.4
,694,0,,250707 14:46:18,0,0.4
,695,0,,250707 14:46:22,0,0.4
,696,0,,250707 14:46:26,0,0.4
,697,0,,250707 14:46:30,0,0.4
,698,0,,250707 14:46:34,0,0.4
,699,0,,250707 14:46:38,0,0.4
,700,0,,250707 14:46:42,0,0.4
,701,0,,250707 14:46:46,0,0.4
,702,0,,250707 14:46:50,0,0.4
,703,0,,250707 14:46:54,0,0.4
,704,0,,250707 14:46:58,0,0.4
,705,0,,250707 14:47:02,0,0.4
,706,0,,250707 14:47:06,0,0.4
,707,0,,250707 14:47:10,0,0.4
,708,0,,250707 14:47:14,0,0.4
,709,0,,250707 14:47:18,0,0.4
,710,0,,250707 14:47:22,0,0.4
,711,0,,250707 14:47:26,0,0.4
,712,0,,250707 14:47:30,0,0.4
,713,0,,250707 14:47:34,0,0.4
,714,0,,250707 14:47:38,0,0.4
,715,0,,250707 14:47:42,0,0.4
,716,0,,250707 14:47:46,0,0.4
,717,0,,250707 14:47:50,0,0.4
,718,0,,250707 14:47:54,0,0.4
,719,0,,250707 14:47:58,0,0.4
,720,0,,250707 14:48:02,0,0.4
,721,0,,250707 14:48:06,0,0.4
,722,0,,250707 14:48:10,0,0.4
,723,0,,250707 14:48:14,0,0.4
,724,0,,250707 14:48:18,0,0.4
,725,0,,250707 14:48:22,0,0.4
,726,0,,250707 14:48:26,0,0.4
,727,0,,250707 14:48:30,0,0.4
,728,0,,250707 14:48:34,0,0.4
,729,0,,250707 14:48:38,0,0.4
,730,0,,250707 14:48:42,0,0.4
,731,0,,250707 14:48:46,0,0.4
,732,0,,250707 14:48:50,0,0.4
,733,0,,250707 14:48:54,0,0.4
,734,0,,250707 14:48:58,0,0.4
,735,0,,250707 14:49:02,0,0.4
,736,0,,250707 14:49:06,0,0.4
,737,0,,250707 14:49:10,0,0.4
,738,0,,250707 14:49:14,0,0.4
,739,0,,250707 14:49:18,0,0.4
,740,0,,250707 14:49:22,0,0.4
,741,0,,250707 14:49:26,0,0.4
,742,0,,250707 14:49:30,0,0.4
,743,0,,250707 14:49:34,0,0.4
,744,0,,250707 14:49:38,0,0.4
,745,0,,250707 14:49:42,0,0.4
,746,0,,250707 14:49:46,0,0.4
,747,0,,250707 14:49:50,0,0.4
,748,0,,250707 14:49:54,0,0.4
,749,0,,250707 14:49:58,0,0.4
,750,0,,250707 14:50:02,0,0.4
,751,0,,250707 14:50:06,0,0.4
,752,0,,250707 14:50:10,0,0.3
,753,0,,250707 14:50:14,0,0.4
,754,0,,250707 14:50:18,0,0.4
,755,0,,250707 14:50:22,0,0.4
,756,0,,250707 14:50:26,0,0.4
,757,0,,250707 14:50:30,0,0.4
,758,0,,250707 14:50:34,0,0.4
,759,0,,250707 14:50:38,0,0.4
,760,0,,250707 14:50:42,0,0.4
,761,0,,250707 14:50:46,0,0.4
,762,0,,250707 14:50:50,0,0.4
,763,0,,250707 14:50:54,0,0.4
,764,0,,250707 14:50:58,0,0.4
,765,0,,250707 14:51:02,0,0.4
,766,0,,250707 14:51:06,0,0.4
,767,0,,250707 14:51:10,0,0.4
,768,0,,250707 14:51:14,0,0.4
,769,0,,250707 14:51:18,0,0.4
,770,0,,250707 14:51:22,0,0.4
,771,0,,250707 14:51:26,0,0.4
,772,0,,250707 14:51:30,0,0.4
,773,0,,250707 14:51:34,0,0.4
,774,0,,250707 14:51:38,0,0.4
,775,0,,250707 14:51:42,0,0.4
,776,0,,250707 14:51:46,0,0.5
,777,0,,250707 14:51:50,0,0.4
,778,0,,250707 14:51:54,0,0.4
,779,0,,250707 14:51:58,0,0.4
,780,0,,250707 14:52:02,0,0.4
,781,0,,250707 14:52:06,0,0.4
,782,0,,250707 14:52:10,0,0.4
,783,0,,250707 14:52:14,0,0.5
,784,0,,250707 14:52:18,0,0.4
,785,0,,250707 14:52:22,0,0.4
,786,0,,250707 14:52:26,0,0.4
,787,0,,250707 14:52:30,0,0.4
,788,0,,250707 14:52:34,0,0.4
,789,0,,250707 14:52:38,0,0.4
,790,0,,250707 14:52:42,0,0.4
,791,0,,250707 14:52:46,0,0.4
,792,0,,250707 14:52:50,0,0.4
,793,0,,250707 14:52:54,0,0.4
,794,0,,250707 14:52:58,0,0.4
,795,0,,250707 14:53:02,0,0.4
,796,0,,250707 14:53:06,0,0.5
,797,0,,250707 14:53:10,0,0.4
,798,0,,250707 14:53:14,0,0.5
,799,0,,250707 14:53:18,0,0.4
,800,0,,250707 14:53:22,0,0.4
,801,0,,250707 14:53:26,0,0.4
,802,0,,250707 14:53:30,0,0.4
,803,0,,250707 14:53:34,0,0.5
,804,0,,250707 14:53:38,0,0.4
,805,0,,250707 14:53:42,0,0.4
,806,0,,250707 14:53:46,0,0.5
,807,0,,250707 14:53:50,0,0.4
,808,0,,250707 14:53:54,0,0.4
,809,0,,250707 14:53:58,0,0.5
,810,0,,250707 14:54:02,0,0.5
,811,0,,250707 14:54:06,0,0.5
,812,0,,250707 14:54:10,0,0.5
,813,0,,250707 14:54:14,0,0.5
,814,0,,250707 14:54:18,0,0.5
,815,0,,250707 14:54:22,0,0.5
,816,0,,250707 14:54:26,0,0.4
,817,0,,250707 14:54:30,0,0.5
,818,0,,250707 14:54:34,0,0.5
,819,0,,250707 14:54:38,0,0.5
,820,0,,250707 14:54:42,0,0.5
,821,0,,250707 14:54:46,0,0.5
,822,0,,250707 14:54:50,0,0.5
,823,0,,250707 14:54:54,0,0.5
,824,0,,250707 14:54:58,0,0.4
,825,0,,250707 14:55:02,0,0.5
,826,0,,250707 14:55:06,0,0.5
,827,0,,250707 14:55:10,0,0.4
,828,0,,250707 14:55:14,0,0.5
,829,0,,250707 14:55:18,0,0.5
,830,0,,250707 14:55:22,0,0.4
,831,0,,250707 14:55:26,0,0.5
,832,0,,250707 14:55:30,0,0.5
,833,0,,250707 14:55:34,0,0.5
,834,0,,250707 14:55:38,0,0.4
,835,0,,250707 14:55:42,0,0.5
,836,0,,250707 14:55:46,0,0.5
,837,0,,250707 14:55:50,0,0.5
,838,0,,250707 14:55:54,0,0.5
,839,0,,250707 14:55:58,0,0.5
,840,0,,250707 14:56:02,0,0.4
,841,0,,250707 14:56:06,0,0.4
,842,0,,250707 14:56:10,0,0.4
,843,0,,250707 14:56:14,0,0.4
,844,0,,250707 14:56:18,0,0.4
,845,0,,250707 14:56:22,0,0.3
,846,0,,250707 14:56:26,0,0.5
,847,0,,250707 14:56:30,0,0.5
,848,0,,250707 14:56:34,0,0.5
,849,0,,250707 14:56:38,0,0.5
,850,0,,250707 14:56:42,0,0.5
,851,0,,250707 14:56:46,0,0.5
,852,0,,250707 14:56:50,0,0.5
,853,0,,250707 14:56:54,0,0.5
,854,0,,250707 14:56:58,0,0.4
,855,0,,250707 14:57:02,0,0.3
,856,0,,250707 14:57:06,0,0.5
,857,0,,250707 14:57:10,0,0.5
,858,0,,250707 14:57:14,0,0.5
,859,0,,250707 14:57:18,0,0.5
,860,0,,250707 14:57:22,0,0.5
,861,0,,250707 14:57:26,0,0.5
,862,0,,250707 14:57:30,0,0.5
,863,0,,250707 14:57:34,0,0.4
,864,0,,250707 14:57:38,0,0.5
,865,0,,250707 14:57:42,0,0.4
,866,0,,250707 14:57:46,0,0.5
,867,0,,250707 14:57:50,0,0.5
,868,0,,250707 14:57:54,0,0.5
,869,0,,250707 14:57:58,0,0.5
,870,0,,250707 14:58:02,0,0.4
,871,0,,250707 14:58:06,0,0.5
,872,0,,250707 14:58:10,0,0.4
,873,0,,250707 14:58:14,0,0.5
,874,0,,250707 14:58:18,0,0.4
,875,0,,250707 14:58:22,0,0.5
,876,0,,250707 14:58:26,0,0.5
,877,0,,250707 14:58:30,0,0.5
,878,0,,250707 14:58:34,0,0.5
,879,0,,250707 14:58:38,0,0.5
,880,0,,250707 14:58:42,0,0.5
,881,0,,250707 14:58:46,0,0.5
,882,0,,250707 14:58:50,0,0.5
,883,0,,250707 14:58:54,0,0.4
,884,0,,250707 14:58:58,0,0.5
,885,0,,250707 14:59:02,0,0.5
,886,0,,250707 14:59:06,0,0.5
,887,0,,250707 14:59:10,0,0.5
,888,0,,250707 14:59:14,0,0.5
,889,0,,250707 14:59:18,0,0.5
,890,0,,250707 14:59:22,0,0.5
,891,0,,250707 14:59:26,0,0.5
,892,0,,250707 14:59:30,0,0.5
,893,0,,250707 14:59:34,0,0.5
,894,0,,250707 14:59:38,0,0.5
,895,0,,250707 14:59:42,0,0.5
,896,0,,250707 14:59:46,0,0.5
,897,0,,250707 14:59:50,0,0.5
,898,0,,250707 14:59:54,0,0.5
,899,0,,250707 14:59:58,0,0.5
,900,0,,250707 15:00:02,0,0.5
,901,0,,250707 15:00:06,0,0.5
,902,0,,250707 15:00:10,0,0.5
,903,0,,250707 15:00:14,0,0.5
,904,0,,250707 15:00:18,0,0.5
,905,0,,250707 15:00:22,0,0.5
,906,0,,250707 15:00:26,0,0.5
,907,0,,250707 15:00:30,0,0.5
,908,0,,250707 15:00:34,0,0.5
,909,0,,250707 15:00:38,0,0.5
,910,0,,250707 15:00:42,0,0.5
,911,0,,250707 15:00:46,0,0.5
,912,0,,250707 15:00:50,0,0.5
,913,0,,250707 15:00:54,0,0.5
,914,0,,250707 15:00:58,0,0.5
,915,0,,250707 15:01:02,0,0.5
,916,0,,250707 15:01:06,0,0.5
,917,0,,250707 15:01:10,0,0.5
,918,0,,250707 15:01:14,0,0.5
,919,0,,250707 15:01:18,0,0.5
,920,0,,250707 15:01:22,0,0.5
,921,0,,250707 15:01:26,0,0.5
,922,0,,250707 15:01:30,0,0.5
,923,0,,250707 15:01:34,0,0.5
,924,0,,250707 15:01:38,0,0.5
,925,0,,250707 15:01:42,0,0.5
,926,0,,250707 15:01:46,0,0.5
,927,0,,250707 15:01:50,0,0.5
,928,0,,250707 15:01:54,0,0.5
,929,0,,250707 15:01:58,0,0.5
,930,0,,250707 15:02:02,0,0.5
,931,0,,250707 15:02:06,0,0.5
,932,0,,250707 15:02:10,0,0.5
,933,0,,250707 15:02:14,0,0.4
,934,0,,250707 15:02:18,0,0.5
,935,0,,250707 15:02:22,0,0.5
,936,0,,250707 15:02:26,0,0.5
,937,0,,250707 15:02:30,0,0.5
,938,0,,250707 15:02:34,0,0.4
,939,0,,250707 15:02:38,0,0.5
,940,0,,250707 15:02:42,0,0.5
,941,0,,250707 15:02:46,0,0.5
,942,0,,250707 15:02:50,0,0.5
,943,0,,250707 15:02:54,0,0.5
,944,0,,250707 15:02:58,0,0.5
,945,0,,250707 15:03:02,0,0.4
,946,0,,250707 15:03:06,0,0.5
,947,0,,250707 15:03:10,0,0.4
,948,0,,250707 15:03:14,0,0.5
,949,0,,250707 15:03:18,0,0.5
,950,0,,250707 15:03:22,0,0.5
,951,0,,250707 15:03:26,0,0.5
,952,0,,250707 15:03:30,0,0.5
,953,0,,250707 15:03:34,0,0.4
,954,0,,250707 15:03:38,0,0.5
,955,0,,250707 15:03:42,0,0.5
,956,0,,250707 15:03:46,0,0.5
,957,0,,250707 15:03:50,0,0.5
,958,0,,250707 15:03:54,0,0.5
,959,0,,250707 15:03:58,0,0.5
,960,0,,250707 15:04:02,0,0.5
,961,0,,250707 15:04:06,0,0.5
,962,0,,250707 15:04:10,0,0.5
,963,0,,250707 15:04:14,0,0.5
,964,0,,250707 15:04:18,0,0.5
,965,0,,250707 15:04:22,0,0.5
,966,0,,250707 15:04:26,0,0.5
,967,0,,250707 15:04:30,0,0.5
,968,0,,250707 15:04:34,0,0.5
,969,0,,250707 15:04:38,0,0.5
,970,0,,250707 15:04:42,0,0.5
,971,0,,250707 15:04:46,0,0.5
,972,0,,250707 15:04:50,0,0.5
,973,0,,250707 15:04:54,0,0.5
,974,0,,250707 15:04:58,0,0.5
,975,0,,250707 15:05:02,0,0.5
,976,0,,250707 15:05:06,0,0.5
,977,0,,250707 15:05:10,0,0.5
,978,0,,250707 15:05:14,0,0.5
,979,0,,250707 15:05:18,0,0.5
,980,0,,250707 15:05:22,0,0.5
,981,0,,250707 15:05:26,0,0.5
,982,0,,250707 15:05:30,0,0.5
,983,0,,250707 15:05:34,0,0.5
,984,0,,250707 15:05:38,0,0.5
,985,0,,250707 15:05:42,0,0.5
,986,0,,250707 15:05:46,0,0.5
,987,0,,250707 15:05:50,0,0.5
,988,0,,250707 15:05:54,0,0.5
,989,0,,250707 15:05:58,0,0.5
,990,0,,250707 15:06:02,0,0.5
,991,0,,250707 15:06:06,0,0.5
,992,0,,250707 15:06:10,0,0.5
,993,0,,250707 15:06:14,0,0.5
,994,0,,250707 15:06:18,0,0.5
,995,0,,250707 15:06:22,0,0.5
,996,0,,250707 15:06:26,0,0.5
,997,0,,250707 15:06:30,0,0.5
,998,0,,250707 15:06:34,0,0.5
,999,0,,250707 15:06:38,0,0.5
,1000,0,,250707 15:06:42,0,0.5
,1001,0,,250707 15:06:46,0,0.5
,1002,0,,250707 15:06:50,0,0.5
,1003,0,,250707 15:06:54,0,0.5
,1004,0,,250707 15:06:58,0,0.5
,1005,0,,250707 15:07:02,0,0.5
,1006,0,,250707 15:07:06,0,0.5
,1007,0,,250707 15:07:10,0,0.5
,1008,0,,250707 15:07:14,0,0.5
,1009,0,,250707 15:07:18,0,0.5
,1010,0,,250707 15:07:22,0,0.5
,1011,0,,250707 15:07:26,0,0.5
,1012,0,,250707 15:07:30,0,0.5
,1013,0,,250707 15:07:34,0,0.5
,1014,0,,250707 15:07:38,0,0.5
,1015,0,,250707 15:07:42,0,0.5
,1016,0,,250707 15:07:46,0,0.5
,1017,0,,250707 15:07:50,0,0.5
,1018,0,,250707 15:07:54,0,0.5
,1019,0,,250707 15:07:58,0,0.5
,1020,0,,250707 15:08:02,0,0.5
,1021,0,,250707 15:08:06,0,0.5
,1022,0,,250707 15:08:10,0,0.5
,1023,0,,250707 15:08:14,0,0.5
,1024,0,,250707 15:08:18,0,0.5
,1025,0,,250707 15:08:22,0,0.5
,1026,0,,250707 15:08:26,0,0.5
,1027,0,,250707 15:08:30,0,0.5
,1028,0,,250707 15:08:34,0,0.5
,1029,0,,250707 15:08:38,0,0.5
,1030,0,,250707 15:08:42,0,0.5
,1031,0,,250707 15:08:46,0,0.5
,1032,0,,250707 15:08:50,0,0.5
,1033,0,,250707 15:08:54,0,0.5
,1034,0,,250707 15:08:58,0,0.5
,1035,0,,250707 15:09:02,0,0.5
,1036,0,,250707 15:09:06,0,0.5
,1037,0,,250707 15:09:10,0,0.5
,1038,0,,250707 15:09:14,0,0.5
,1039,0,,250707 15:09:18,0,0.5
,1040,0,,250707 15:09:22,0,0.5
,1041,0,,250707 15:09:26,0,0.5
,1042,0,,250707 15:09:30,0,0.5
,1043,0,,250707 15:09:34,0,0.5
,1044,0,,250707 15:09:38,0,0.5
,1045,0,,250707 15:09:42,0,0.5
,1046,0,,250707 15:09:46,0,0.5
,1047,0,,250707 15:09:50,0,0.5
,1048,0,,250707 15:09:54,0,0.5
,1049,0,,250707 15:09:58,0,0.5
,1050,0,,250707 15:10:02,0,0.5
,1051,0,,250707 15:10:06,0,0.5
,1052,0,,250707 15:10:10,0,0.5
,1053,0,,250707 15:10:14,0,0.5
,1054,0,,250707 15:10:18,0,0.5
,1055,0,,250707 15:10:22,0,0.5
,1056,0,,250707 15:10:26,0,0.5
,1057,0,,250707 15:10:30,0,0.5
,1058,0,,250707 15:10:34,0,0.5
,1059,0,,250707 15:10:38,0,0.5
,1060,0,,250707 15:10:42,0,0.5
,1061,0,,250707 15:10:46,0,0.5
,1062,0,,250707 15:10:50,0,0.5
,1063,0,,250707 15:10:54,0,0.5
,1064,0,,250707 15:10:58,0,0.5
,1065,0,,250707 15:11:02,0,0.5
,1066,0,,250707 15:11:06,0,0.5
,1067,0,,250707 15:11:10,0,0.5
,1068,0,,250707 15:11:14,0,0.5
,1069,0,,250707 15:11:18,0,0.5
,1070,0,,250707 15:11:22,0,0.5
,1071,0,,250707 15:11:26,0,0.5
,1072,0,,250707 15:11:30,0,0.5
,1073,0,,250707 15:11:34,0,0.5
,1074,0,,250707 15:11:38,0,0.5
,1075,0,,250707 15:11:42,0,0.5
,1076,0,,250707 15:11:46,0,0.5
,1077,0,,250707 15:11:50,0,0.5
,1078,0,,250707 15:11:54,0,0.5
,1079,0,,250707 15:11:58,0,0.5
,1080,0,,250707 15:12:02,0,0.5
,1081,0,,250707 15:12:06,0,0.5
,1082,0,,250707 15:12:10,0,0.5
,1083,0,,250707 15:12:14,0,0.5
,1084,0,,250707 15:12:18,0,0.5
,1085,0,,250707 15:12:22,0,0.5
,1086,0,,250707 15:12:26,0,0.5
,1087,0,,250707 15:12:30,0,0.5
,1088,0,,250707 15:12:34,0,0.5
,1089,0,,250707 15:12:38,0,0.5
,1090,0,,250707 15:12:42,0,0.5
,1091,0,,250707 15:12:46,0,0.5
,1092,0,,250707 15:12:50,0,0.5
,1093,0,,250707 15:12:54,0,0.5
,1094,0,,250707 15:12:58,0,0.5
,1095,0,,250707 15:13:02,0,0.5
,1096,0,,250707 15:13:06,0,0.5
,1097,0,,250707 15:13:10,0,0.5
,1098,0,,250707 15:13:14,0,0.5
,1099,0,,250707 15:13:18,0,0.5
,1100,0,,250707 15:13:22,0,0.5
,1101,0,,250707 15:13:26,0,0.5
,1102,0,,250707 15:13:30,0,0.5
,1103,0,,250707 15:13:34,0,0.5
,1104,0,,250707 15:13:38,0,0.5
,1105,0,,250707 15:13:42,0,0.5
,1106,0,,250707 15:13:46,0,0.5
,1107,0,,250707 15:13:50,0,0.5
,1108,0,,250707 15:13:54,0,0.5
,1109,0,,250707 15:13:58,0,0.5
,1110,0,,250707 15:14:02,0,0.5
,1111,0,,250707 15:14:06,0,0.5
,1112,0,,250707 15:14:10,0,0.5
,1113,0,,250707 15:14:14,0,0.5
,1114,0,,250707 15:14:18,0,0.5
,1115,0,,250707 15:14:22,0,0.5
,1116,0,,250707 15:14:26,0,0.5
,1117,0,,250707 15:14:30,0,0.5
,1118,0,,250707 15:14:34,0,0.5
,1119,0,,250707 15:14:38,0,0.5
,1120,0,,250707 15:14:42,0,0.5
,1121,0,,250707 15:14:46,0,0.5
,1122,0,,250707 15:14:50,0,0.5
,1123,0,,250707 15:14:54,0,0.5
,1124,0,,250707 15:14:58,0,0.5
,1125,0,,250707 15:15:02,0,0.5
,1126,0,,250707 15:15:06,0,0.5
,1127,0,,250707 15:15:10,0,0.5
,1128,0,,250707 15:15:14,0,0.5
,1129,0,,250707 15:15:18,0,0.5
,1130,0,,250707 15:15:22,0,0.5
,1131,0,,250707 15:15:26,0,0.5
,1132,0,,250707 15:15:30,0,0.5
,1133,0,,250707 15:15:34,0,0.5
,1134,0,,250707 15:15:38,0,0.5
,1135,0,,250707 15:15:42,0,0.5
,1136,0,,250707 15:15:46,0,0.5
,1137,0,,250707 15:15:50,0,0.5
,1138,0,,250707 15:15:54,0,0.5
,1139,0,,250707 15:15:58,0,0.5
,1140,0,,250707 15:16:02,0,0.5
,1141,0,,250707 15:16:06,0,0.5
,1142,0,,250707 15:16:10,0,0.5
,1143,0,,250707 15:16:14,0,0.5
,1144,0,,250707 15:16:18,0,0.5
,1145,0,,250707 15:16:22,0,0.5
,1146,0,,250707 15:16:26,0,0.5
,1147,0,,250707 15:16:30,0,0.5
,1148,0,,250707 15:16:34,0,0.5
,1149,0,,250707 15:16:38,0,0.5
,1150,0,,250707 15:16:42,0,0.5
,1151,0,,250707 15:16:46,0,0.5
,1152,0,,250707 15:16:50,0,0.5
,1153,0,,250707 15:16:54,0,0.5
,1154,0,,250707 15:16:58,0,0.5
,1155,0,,250707 15:17:02,0,0.5
,1156,0,,250707 15:17:06,0,0.5
,1157,0,,250707 15:17:10,0,0.5
,1158,0,,250707 15:17:14,0,0.5
,1159,0,,250707 15:17:18,0,0.5
,1160,0,,250707 15:17:22,0,0.5
,1161,0,,250707 15:17:26,0,0.5
,1162,0,,250707 15:17:30,0,0.5
,1163,0,,250707 15:17:34,0,0.5
,1164,0,,250707 15:17:38,0,0.5
,1165,0,,250707 15:17:42,0,0.5
,1166,0,,250707 15:17:46,0,0.5
,1167,0,,250707 15:17:50,0,0.5
,1168,0,,250707 15:17:54,0,0.5
,1169,0,,250707 15:17:58,0,0.5
,1170,0,,250707 15:18:02,0,0.5
,1171,0,,250707 15:18:06,0,0.5
,1172,0,,250707 15:18:10,0,0.5
,1173,0,,250707 15:18:14,0,0.5
,1174,0,,250707 15:18:18,0,0.5
,1175,0,,250707 15:18:22,0,0.5
,1176,0,,250707 15:18:26,0,0.5
,1177,0,,250707 15:18:30,0,0.5
,1178,0,,250707 15:18:34,0,0.5
,1179,0,,250707 15:18:38,0,0.5
,1180,0,,250707 15:18:42,0,0.5
,1181,0,,250707 15:18:46,0,0.5
,1182,0,,250707 15:18:50,0,0.5
,1183,0,,250707 15:18:54,0,0.5
,1184,0,,250707 15:18:58,0,0.5
,1185,0,,250707 15:19:02,0,0.5
,1186,0,,250707 15:19:06,0,0.5
,1187,0,,250707 15:19:10,0,0.5
,1188,0,,250707 15:19:14,0,0.5
,1189,0,,250707 15:19:18,0,0.5
,1190,0,,250707 15:19:22,0,0.5
,1191,0,,250707 15:19:26,0,0.5
,1192,0,,250707 15:19:30,0,0.5
,1193,0,,250707 15:19:34,0,0.5
,1194,0,,250707 15:19:38,0,0.5
,1195,0,,250707 15:19:42,0,0.5
,1196,0,,250707 15:19:46,0,0.5
,1197,0,,250707 15:19:50,0,0.5
,1198,0,,250707 15:19:54,0,0.5
,1199,0,,250707 15:19:58,0,0.5
,1200,0,,250707 15:20:02,0,0.5
,1201,0,,250707 15:20:06,0,0.5
,1202,0,,250707 15:20:10,0,0.5
,1203,0,,250707 15:20:14,0,0.5
,1204,0,,250707 15:20:18,0,0.5
,1205,0,,250707 15:20:22,0,0.5
,1206,0,,250707 15:20:26,0,0.5
,1207,0,,250707 15:20:30,0,0.5
,1208,0,,250707 15:20:34,0,0.5
,1209,0,,250707 15:20:38,0,0.5
,1210,0,,250707 15:20:42,0,0.5
,1211,0,,250707 15:20:46,0,0.5
,1212,0,,250707 15:20:50,0,0.5
,1213,0,,250707 15:20:54,0,0.5
,1214,0,,250707 15:20:58,0,0.5
,1215,0,,250707 15:21:02,0,0.5
,1216,0,,250707 15:21:06,0,0.5
,1217,0,,250707 15:21:10,0,0.5
,1218,0,,250707 15:21:14,0,0.5
,1219,0,,250707 15:21:18,0,0.5
,1220,0,,250707 15:21:22,0,0.5
,1221,0,,250707 15:21:26,0,0.5
,1222,0,,250707 15:21:30,0,0.5
,1223,0,,250707 15:21:34,0,0.5
,1224,0,,250707 15:21:38,0,0.5
,1225,0,,250707 15:21:42,0,0.5
,1226,0,,250707 15:21:46,0,0.5
,1227,0,,250707 15:21:50,0,0.5
,1228,0,,250707 15:21:54,0,0.5
,1229,0,,250707 15:21:58,0,0.5
,1230,0,,250707 15:22:02,0,0.5
,1231,0,,250707 15:22:06,0,0.5
,1232,0,,250707 15:22:10,0,0.5
,1233,0,,250707 15:22:14,0,0.5
,1234,0,,250707 15:22:18,0,0.5
,1235,0,,250707 15:22:22,0,0.5
,1236,0,,250707 15:22:26,0,0.5
,1237,0,,250707 15:22:30,0,0.5
,1238,0,,250707 15:22:34,0,0.5
,1239,0,,250707 15:22:38,0,0.5
,1240,0,,250707 15:22:42,0,0.5
,1241,0,,250707 15:22:46,0,0.5
,1242,0,,250707 15:22:50,0,0.5
,1243,0,,250707 15:22:54,0,0.5
,1244,0,,250707 15:22:58,0,0.5
,1245,0,,250707 15:23:02,0,0.5
,1246,0,,250707 15:23:06,0,0.5
,1247,0,,250707 15:23:10,0,0.5
,1248,0,,250707 15:23:14,0,0.5
,1249,0,,250707 15:23:18,0,0.5
,1250,0,,250707 15:23:22,0,0.5
,1251,0,,250707 15:23:26,0,0.5
,1252,0,,250707 15:23:30,0,0.5
,1253,0,,250707 15:23:34,0,0.5
,1254,0,,250707 15:23:38,0,0.5
,1255,0,,250707 15:23:42,0,0.5
,1256,0,,250707 15:23:46,0,0.6
,1257,0,,250707 15:23:50,0,0.5
,1258,0,,250707 15:23:54,0,0.5
,1259,0,,250707 15:23:58,0,0.5
,1260,0,,250707 15:24:02,0,0.5
,1261,0,,250707 15:24:06,0,0.5
,1262,0,,250707 15:24:10,0,0.5
,1263,0,,250707 15:24:14,0,0.5
,1264,0,,250707 15:24:18,0,0.5
,1265,0,,250707 15:24:22,0,0.5
,1266,0,,250707 15:24:26,0,0.5
,1267,0,,250707 15:24:30,0,0.5
,1268,0,,250707 15:24:34,0,0.5
,1269,0,,250707 15:24:38,0,0.5
,1270,0,,250707 15:24:42,0,0.5
,1271,0,,250707 15:24:46,0,0.5
,1272,0,,250707 15:24:50,0,0.5
,1273,0,,250707 15:24:54,0,0.5
,1274,0,,250707 15:24:58,0,0.5
